Name;Latitude;Longitude;Boreholes Number;Earliest;Latest;Rig Types
Customer 1;52.7464;52.2636;5;0;20;1 2 3
Customer 2;53.6565;52.4377;5;19;29;1 2 3
Customer 3;52.0774;53.6598;10;19;34;1 2 3
Customer 4;51.2121;58.6021;10;27;38;1 2 3
Customer 5;51.5234;53.3741;10;101;108;1 2 3
Customer 6;51.257;58.604;10;110;118;1 2 3
Customer 7;51.8764;54.1805;5;135;140;1 2 3
Customer 8;51.7941;55.1397;5;139;144;1 2 3
Customer 9;51.2537;58.4843;5;157;162;1 2 3
Customer 10;51.8343;55.1302;5;183;188;1 2 3
Customer 11;52.7977;52.2375;5;188;193;1 2 3
Customer 12;51.2051;58.2993;10;196;204;1 2 3
Customer 13;51.713;55.2174;5;219;224;1 2 3
Customer 14;52.4328;53.1558;30;238;258;1 2 3
Customer 15;51.8214;55.1672;5;282;287;1 2 3
Customer 16;51.7961;55.0415;5;288;293;1 2 3
