Name;Latitude;Longitude;Boreholes Number;Earliest;Latest;Rig Types
Customer 1;51.2249;58.4839;5;0;20;1 2 3
Customer 2;51.2126;58.6553;5;0;20;1 2 3
Customer 3;51.836;55.1595;5;0;20;1 2 3
Customer 4;51.8166;55.1698;5;0;20;1 2 3
Customer 5;51.2119;58.6016;10;13;31;1 2 3
Customer 6;51.5289;53.3726;5;14;27;1 2 3
Customer 7;50.7574;59.533;5;32;37;1 2 3
Customer 8;52.7767;52.2509;5;38;43;1 2 3
Customer 9;51.1927;58.2937;5;57;62;1 2 3
Customer 10;51.7939;55.1396;5;69;74;1 2 3
Customer 11;51.7188;55.0935;5;83;88;1 2 3
Customer 12;52.7679;52.2737;20;98;111;1 2 3
Customer 13;51.4105;57.4902;5;139;144;1 2 3
Customer 14;51.2072;58.5599;5;146;151;1 2 3
Customer 15;50.9973;55.6144;5;153;158;1 2 3
Customer 16;51.7853;55.1561;10;178;185;1 2 3
Customer 17;51.2227;58.4897;10;192;201;1 2 3
Customer 18;52.4042;53.1634;5;224;229;1 2 3
Customer 19;52.7768;52.2529;10;249;258;1 2 3
Customer 20;52.7697;52.2418;10;265;273;1 2 3
Customer 21;51.2086;58.6142;5;303;308;1 2 3
Customer 22;51.0359;59.8698;5;320;325;1 2 3
