Name;Latitude;Longitude;Boreholes Number;Earliest;Latest;Rig Types
Object 24;59.1557;61.8381;5;15;30;3
Object 50;48.6857;43.5271;5;23;33;1 2 3
Object 14;44.7794;41.7783;5;27;38;1 2 3
Object 21;54.8615;21.1021;10;29;45;1 2 3
Object 2;57.1956;39.4132;5;37;47;1 2 3
Object 39;46.5055;41.3457;10;42;57;1 2 3
Object 38;52.5073;85.1472;10;48;65;3
Object 17;47.631;43.1424;5;51;62;1 2 3
Object 19;53.221;50.6344;5;52;62;1 2 3
Object 25;55.6148;86.2585;5;59;70;3
Object 6;57.8483;61.688;5;61;72;3
Object 18;52.4079;49.9535;5;87;98;1 2 3
Object 43;57.8662;47.1083;10;93;108;1 2 3
Object 32;56.3096;42.956;5;108;118;1 2 3
Object 23;44.9792;37.3348;5;123;133;1 2 3
Object 3;57.5856;59.8958;5;126;136;1 2 3
Object 4;56.1026;54.2867;5;128;138;1 2 3
Object 26;53.9049;53.9272;5;128;139;1 2 3
Object 9;58.4705;56.4232;5;131;141;1 2 3
Object 41;45.0893;42.2278;5;135;146;1 2 3
Object 45;57.6442;56.4728;5;138;149;1 2 3
Object 37;55.9499;39.2399;5;145;156;1 2 3
Object 20;44.0289;43.1007;5;146;157;1 2 3
Object 5;56.8188;59.9036;5;151;162;1 2 3
Object 8;55.3365;41.6303;20;169;197;1 2 3
Object 46;56.6297;69.8072;5;170;181;3
Object 30;44.6442;41.3034;5;176;186;1 2 3
Object 10;54.3647;71.7539;5;183;194;3
Object 35;45.3638;42.3805;10;183;199;1 2 3
Object 27;61.6064;73.7158;5;212;223;3
Object 7;55.1987;80.2835;5;217;227;3
Object 11;58.9998;55.8856;5;225;236;3
Object 29;51.6598;41.3053;5;232;242;1 2 3
Object 36;52.8244;83.1198;5;254;264;3
Object 34;58.6979;59.4929;5;257;268;3
Object 49;53.5151;49.1579;5;260;271;1 2 3
Object 42;54.5072;37.0013;5;274;284;1 2 3
Object 31;44.2431;43.5632;5;276;287;1 2 3
Object 1;48.4151;42.2248;5;277;287;1 2 3
Object 13;45.4111;40.4267;5;277;288;1 2 3
Object 15;55.0401;61.3835;5;292;303;1 2 3
Object 28;52.2758;49.0997;5;292;303;1 2 3
Object 22;56.9269;55.5868;10;294;310;1 2 3
Object 12;52.7022;55.8088;5;313;324;1 2 3
Object 48;59.4255;56.6804;5;320;331;3
Object 40;48.2898;40.9506;10;328;346;1 2 3
Object 33;54.6521;21.067;5;331;342;1 2 3
Object 44;53.2378;50.8446;5;332;342;1 2 3
Object 16;56.44;59.1221;5;344;355;1 2 3
Object 47;57.0116;51.3444;5;345;356;1 2 3
