Name;Latitude;Longitude;Boreholes Number;Earliest;Latest;Rig Types
Object 12;56.9859;60.4701;10;0;40;1 2 3
Object 31;52.8926;83.5334;5;0;30;3
Object 33;54.309;59.4089;10;14;40;1 2 3
Object 22;46.1643;40.2745;5;15;30;1 2 3
Object 16;56.2086;95.4511;5;35;46;3
Object 32;56.9607;65.7702;10;40;57;3
Object 45;56.6555;59.5598;5;41;51;1 2 3
Object 50;44.3908;41.52;10;46;63;1 2 3
Object 47;56.2101;44.0995;5;52;62;1 2 3
Object 24;53.9674;58.4061;5;59;70;1 2 3
Object 1;53.6834;50.0434;10;67;85;1 2 3
Object 26;51.4165;46.0578;5;84;95;1 2 3
Object 10;44.3716;38.5347;5;99;110;1 2 3
Object 11;44.029;42.8811;5;105;115;1 2 3
Object 43;50.0946;45.394;20;106;133;1 2 3
Object 27;51.4843;40.4231;5;111;121;1 2 3
Object 25;43.8427;43.6387;5;113;123;1 2 3
Object 21;55.9079;94.9026;5;115;126;3
Object 41;53.8764;59.2208;5;117;128;1 2 3
Object 35;44.9566;39.5853;20;149;178;1 2 3
Object 29;56.0619;45.855;5;150;161;1 2 3
Object 8;55.303;53.1961;10;155;171;1 2 3
Object 13;58.2434;52.111;5;160;170;1 2 3
Object 42;51.3243;40.5357;5;161;172;1 2 3
Object 48;54.5548;54.107;10;161;179;1 2 3
Object 17;50.8024;35.6592;5;166;177;1 2 3
Object 2;54.9983;74.0964;5;183;194;3
Object 9;53.9623;87.3746;5;185;195;3
Object 34;54.9787;83.1136;10;191;207;3
Object 18;55.3365;41.6303;5;200;210;1 2 3
Object 36;54.208;50.4676;5;200;210;1 2 3
Object 4;57.1086;65.4271;5;203;214;3
Object 44;55.4204;42.5234;10;203;220;1 2 3
Object 6;44.2553;38.8497;5;211;222;1 2 3
Object 39;50.1566;38.4539;5;213;224;1 2 3
Object 7;45.0838;40.4611;5;220;230;1 2 3
Object 28;44.3265;38.7016;5;225;236;1 2 3
Object 15;50.0861;38.0457;5;228;238;1 2 3
Object 40;53.3028;59.1414;5;244;254;1 2 3
Object 30;58.1072;57.7889;5;249;260;1 2 3
Object 5;56.5103;60.8247;10;261;276;1 2 3
Object 3;44.909;37.5674;5;265;275;1 2 3
Object 38;48.6979;45.2032;10;272;290;1 2 3
Object 23;57.0096;39.269;5;287;297;1 2 3
Object 46;55.4031;49.5454;10;294;312;1 2 3
Object 37;49.0371;41.0125;10;309;327;1 2 3
Object 20;52.3144;45.3883;5;318;328;1 2 3
Object 49;52.501;48.0923;5;320;331;1 2 3
Object 14;61.2906;73.1955;5;329;340;3
Object 19;62.1039;77.4754;5;335;346;3
