Name;Latitude;Longitude;Boreholes Number;Earliest;Latest;Rig Types
Object 9;54.2836;85.9283;5;0;15;3
Object 27;53.2685;50.5724;10;0;20;1 2 3
Object 37;44.5919;38.0242;5;0;15;1 2 3
Object 29;57.0127;63.7191;5;7;19;3
Object 42;51.7696;52.7376;5;22;28;1 2 3
Object 18;55.6697;52.1364;5;29;34;1 2 3
Object 22;45.2437;40.8364;5;33;39;1 2 3
Object 19;60.6923;60.4316;5;35;41;3
Object 46;56.7743;62.0523;10;41;49;1 2 3
Object 25;55.4477;78.3114;5;44;49;3
Object 49;44.1136;42.432;5;59;64;1 2 3
Object 24;50.0861;38.0457;5;61;66;1 2 3
Object 35;54.9019;99.0248;10;66;75;3
Object 33;44.2006;43.4274;10;71;79;1 2 3
Object 3;44.029;42.8811;5;72;78;1 2 3
Object 7;55.345;86.0623;5;74;80;3
Object 43;45.4444;41.0346;5;98;104;1 2 3
Object 50;56.9624;63.2586;20;101;114;3
Object 39;49.9717;39.6992;5;103;108;1 2 3
Object 21;52.4507;85.4232;20;108;123;3
Object 28;57.3697;59.9411;5;116;121;1 2 3
Object 38;51.6551;40.1312;10;117;125;1 2 3
Object 23;52.8078;106.411;5;121;127;3
Object 32;56.0135;45.0342;5;130;136;1 2 3
Object 34;44.8348;40.7248;5;139;144;1 2 3
Object 40;52.9697;49.7067;30;149;168;1 2 3
Object 48;56.0586;60.9371;5;151;156;1 2 3
Object 36;52.56;78.9297;10;176;185;3
Object 12;57.961;46.6879;10;186;195;1 2 3
Object 41;58.6979;59.4929;5;196;201;3
Object 8;56.6965;60.833;10;200;209;1 2 3
Object 2;54.1489;86.608;5;208;213;3
Object 6;57.6127;64.3875;5;212;217;3
Object 13;46.6398;39.9923;10;212;221;1 2 3
Object 47;53.3607;84.5744;20;228;243;3
Object 45;54.3506;81.8454;5;264;270;3
Object 4;57.6701;66.1742;5;267;272;3
Object 11;53.2025;84.5984;5;272;277;3
Object 31;58.0737;97.3119;5;279;284;3
Object 30;54.4069;56.7833;5;280;286;1 2 3
Object 1;53.6804;38.208;10;288;297;1 2 3
Object 44;44.8628;41.3253;5;289;294;1 2 3
Object 5;56.0955;85.9955;5;306;312;3
Object 10;60.1553;59.9646;5;315;321;3
Object 20;62.4627;66.0407;5;321;327;3
Object 15;53.6554;55.9439;5;325;330;1 2 3
Object 14;53.805;60.653;5;333;338;1 2 3
Object 16;51.6661;82.7569;5;342;348;3
Object 17;54.12;86.2753;5;342;348;3
Object 26;53.7811;81.3135;5;345;351;3
