Name;Latitude;Longitude;Boreholes Number;Earliest;Latest;Rig Types
Object 9;50.1438;48.5495;5;27;37;1 2 3
Object 17;53.673;87.4389;10;47;63;3
Object 45;45.9223;41.3116;20;63;92;1 2 3
Object 14;55.345;86.0623;5;65;76;3
Object 40;45.4028;40.6625;5;69;79;1 2 3
Object 32;54.3352;101.504;5;72;83;3
Object 41;46.033;38.5855;5;86;96;1 2 3
Object 34;54.0815;53.6778;30;91;133;1 2 3
Object 21;46.3997;41.8718;5;102;112;1 2 3
Object 16;54.3397;80.4987;5;116;126;3
Object 5;51.874;45;5;117;128;1 2 3
Object 12;53.9175;38.1451;5;117;128;1 2 3
Object 4;53.4594;83.8914;5;124;134;3
Object 6;56.1936;87.7131;10;128;146;3
Object 15;44.9056;38.8424;5;131;142;1 2 3
Object 1;57.1075;65.7337;5;152;162;3
Object 28;56.9089;60.795;5;152;162;1 2 3
Object 37;45.7224;40.725;5;158;169;1 2 3
Object 20;58.7984;59.7181;5;187;198;3
Object 11;53.0167;60.5833;10;190;207;1 2 3
Object 30;55.4788;54.8619;5;190;201;1 2 3
Object 10;57.5421;53.0694;5;202;212;1 2 3
Object 27;53.979;38.1667;10;203;218;1 2 3
Object 23;52.3839;50.4848;10;204;219;1 2 3
Object 24;52.7664;103.638;5;208;219;3
Object 18;51.8592;58.2097;5;210;220;1 2 3
Object 43;51.6521;38.8916;5;219;230;1 2 3
Object 8;44.9599;41.9394;10;220;235;1 2 3
Object 31;55.3025;79.6828;5;222;233;3
Object 47;55.9511;40.86;5;233;243;1 2 3
Object 3;47.1864;39.9524;10;247;263;1 2 3
Object 49;53.4405;55.2588;5;247;258;1 2 3
Object 22;56.7671;43.2419;5;250;260;1 2 3
Object 2;44.4099;40.795;5;256;267;1 2 3
Object 46;58.5943;92.1067;5;258;268;3
Object 26;55.7122;51.3965;5;262;273;1 2 3
Object 39;50.6017;36.0089;5;262;272;1 2 3
Object 48;44.8239;40.9171;5;263;274;1 2 3
Object 13;56.2493;49.4491;10;266;281;1 2 3
Object 19;51.7472;58.8181;5;272;283;1 2 3
Object 36;55.8055;54.5352;5;273;284;1 2 3
Object 44;45.6293;41.4074;10;276;292;1 2 3
Object 38;55.2764;61.9012;5;277;288;1 2 3
Object 35;61.0091;69.0375;10;290;305;3
Object 33;54.5924;55.376;10;291;307;1 2 3
Object 50;45.579;39.6543;5;291;302;1 2 3
Object 7;44.6354;39.1351;5;297;307;1 2 3
Object 25;56.2798;91.5443;5;307;318;3
Object 42;55.2519;52.5882;20;314;345;1 2 3
Object 29;45.2031;42.4019;5;339;349;1 2 3
