Name;Latitude;Longitude;Boreholes Number;Earliest;Latest;Rig Types
Object 18;55.4204;42.5234;5;0;30;1 2 3
Object 50;58.1751;59.7156;5;0;30;3
Object 9;61.0981;72.5816;20;12;60;3
Object 19;46.5055;41.3457;5;14;30;1 2 3
Object 3;56.5196;57.2124;5;41;51;1 2 3
Object 28;50.6499;38.4017;5;42;52;1 2 3
Object 41;53.9991;37.5096;5;44;55;1 2 3
Object 46;45.7304;38.7367;5;54;65;1 2 3
Object 31;58.4705;56.4232;5;59;70;1 2 3
Object 48;54.5699;100.582;5;78;88;3
Object 15;54.1508;59.3719;5;79;89;1 2 3
Object 38;56.7671;43.2419;5;82;92;1 2 3
Object 27;51.0175;81.9963;10;112;127;1 2 3
Object 43;45.6386;41.9502;20;113;145;1 2 3
Object 40;49.8558;44.556;5;118;128;1 2 3
Object 10;49.0612;40.3783;10;133;150;1 2 3
Object 44;45.3931;40.7633;10;133;151;1 2 3
Object 2;53.8908;56.4698;5;136;146;1 2 3
Object 11;57.399;63.7622;5;137;147;3
Object 33;53.2684;49.132;5;140;151;1 2 3
Object 16;53.8696;50.2836;10;149;164;1 2 3
Object 35;44.8484;38.3881;5;150;160;1 2 3
Object 26;53.6234;52.4332;5;155;165;1 2 3
Object 6;44.831;37.546;5;160;171;1 2 3
Object 39;57.9332;55.3467;5;170;180;1 2 3
Object 1;54.9095;61.4598;5;182;192;1 2 3
Object 14;56.473;43.5413;5;195;205;1 2 3
Object 37;44.8527;38.2948;5;202;213;1 2 3
Object 36;56.4819;65.3249;5;203;213;3
Object 7;51.037;36.7303;10;205;222;1 2 3
Object 23;52.8414;86.473;5;212;223;3
Object 32;51.6599;84.3245;5;217;228;3
Object 49;47.2357;39.7015;5;231;242;1 2 3
Object 45;57.6701;66.1742;5;241;252;3
Object 25;46.3612;38.2725;5;250;260;1 2 3
Object 34;56.0373;93.1268;5;252;262;3
Object 17;60.7274;72.8212;5;258;269;3
Object 8;52.7134;58.6681;5;265;276;1 2 3
Object 42;44.0968;43.0946;5;281;291;1 2 3
Object 47;56.4388;43.6313;5;285;295;1 2 3
Object 5;48.9183;40.405;5;291;301;1 2 3
Object 29;46.8827;40.1462;5;292;302;1 2 3
Object 21;53.3252;82.9868;5;295;305;3
Object 13;55.4634;43.1817;5;302;313;1 2 3
Object 20;46.9372;39.6996;10;305;322;1 2 3
Object 24;59.2184;57.4405;20;315;344;3
Object 30;50.5414;35.8104;5;317;328;1 2 3
Object 22;54.4221;86.4139;5;322;333;3
Object 12;55.0094;82.2018;5;336;346;3
Object 4;53.6957;54.2761;5;345;355;1 2 3
