Name;Latitude;Longitude;Boreholes Number;Earliest;Latest;Rig Types
Customer 1;52.4327;53.1556;10;0;50;1 2 3
Customer 2;52.4051;53.1736;5;0;40;1 2 3
Customer 3;51.2217;58.4962;5;0;40;1 2 3
Customer 4;51.2539;58.4842;5;0;40;1 2 3
Customer 5;51.2603;58.4567;5;0;40;1 2 3
Customer 6;51.4769;57.3506;5;0;40;1 2 3
Customer 7;51.2426;58.4738;10;0;50;1 2 3
Customer 8;51.7945;55.1639;5;0;40;1 2 3
Customer 9;51.7762;55.14;5;0;40;1 2 3
Customer 10;52.7734;52.2567;5;0;40;1 2 3
Customer 11;51.0351;59.8769;5;0;40;1 2 3
Customer 12;51.611;53.9102;5;0;40;1 2 3
Customer 13;50.7678;59.5238;5;0;40;1 2 3
Customer 14;51.7845;55.0775;5;3;40;1 2 3
Customer 15;50.7652;59.5252;10;4;50;1 2 3
Customer 16;51.0357;59.8731;5;8;40;1 2 3
Customer 17;51.2628;58.4516;5;8;40;1 2 3
Customer 18;50.7627;59.5232;10;9;50;1 2 3
Customer 19;51.5226;53.396;20;14;70;1 2 3
Customer 20;51.7765;55.1093;5;15;40;1 2 3
Customer 21;51.8264;55.1633;5;15;40;1 2 3
Customer 22;51.7956;56.3517;10;16;50;1 2 3
Customer 23;52.7767;52.2509;5;18;40;1 2 3
Customer 24;51.2099;58.2996;5;19;40;1 2 3
Customer 25;51.8383;55.1273;5;20;40;1 2 3
Customer 26;52.4328;53.1556;5;23;40;1 2 3
Customer 27;51.4065;57.5834;5;24;40;1 2 3
Customer 28;51.5362;54.9908;5;24;40;1 2 3
Customer 29;51.2196;58.6248;5;27;40;1 2 3
Customer 30;52.7779;52.2379;5;28;40;1 2 3
Customer 31;51.8283;55.1576;5;28;40;1 2 3
Customer 32;51.1907;58.2931;5;30;41;1 2 3
Customer 33;51.0786;55.4702;5;31;42;1 2 3
Customer 34;51.784;55.0924;10;32;50;1 2 3
Customer 35;52.7767;52.2533;5;35;46;1 2 3
Customer 36;51.2241;58.4941;5;36;46;1 2 3
Customer 37;51.8063;55.1706;5;38;48;1 2 3
Customer 38;51.2217;58.4839;5;39;50;1 2 3
Customer 39;51.7178;55.1092;5;39;49;1 2 3
Customer 40;50.7534;59.5352;5;41;51;1 2 3
Customer 41;51.7854;55.0761;5;42;53;1 2 3
Customer 42;50.9973;55.6144;5;43;54;1 2 3
Customer 43;50.7557;59.5213;5;51;62;1 2 3
Customer 44;53.5932;52.4288;10;52;69;1 2 3
Customer 45;51.0346;59.8783;5;59;69;1 2 3
Customer 46;51.8065;55.1483;5;60;71;1 2 3
Customer 47;51.2541;58.4841;5;61;71;1 2 3
Customer 48;51.8166;55.0885;5;61;72;1 2 3
Customer 49;52.5241;52.7433;10;62;77;1 2 3
Customer 50;51.8565;54.9822;5;63;74;1 2 3
Customer 51;51.9601;58.1603;5;66;77;1 2 3
Customer 52;51.1819;58.2815;10;76;94;1 2 3
Customer 53;50.7582;59.5271;10;79;94;1 2 3
Customer 54;51.8731;54.2066;20;80;107;1 2 3
Customer 55;51.2541;58.4841;5;83;94;1 2 3
Customer 56;51.4587;58.4352;20;89;117;1 2 3
Customer 57;51.2245;58.4774;5;90;101;1 2 3
Customer 58;51.7632;55.073;10;97;115;1 2 3
Customer 59;51.2569;58.605;10;101;117;1 2 3
Customer 60;51.2226;58.4907;5;102;112;1 2 3
Customer 61;52.7728;52.2457;10;104;120;1 2 3
Customer 62;51.2542;58.4845;10;105;120;1 2 3
Customer 63;51.1906;58.2793;5;106;116;1 2 3
Customer 64;51.8776;54.19;10;107;124;1 2 3
Customer 65;51.7961;55.0415;5;113;123;1 2 3
Customer 66;52.847;53.4867;10;113;129;1 2 3
Customer 67;51.7803;56.357;5;118;129;1 2 3
Customer 68;52.5206;52.7678;5;121;131;1 2 3
Customer 69;51.2541;58.4842;5;123;133;1 2 3
Customer 70;52.7701;52.2417;10;124;140;1 2 3
Customer 71;51.033;59.8779;5;134;144;1 2 3
Customer 72;51.7093;55.115;10;135;152;1 2 3
Customer 73;51.763;55.0893;5;135;145;1 2 3
Customer 74;51.795;56.3521;20;137;165;1 2 3
Customer 75;51.7675;55.1384;5;138;149;1 2 3
Customer 76;51.7843;55.1528;5;143;153;1 2 3
Customer 77;51.7848;55.1536;5;146;156;1 2 3
Customer 78;51.2109;58.3061;5;155;165;1 2 3
Customer 79;51.7758;55.0952;10;155;171;1 2 3
Customer 80;51.1703;54.9852;5;155;165;1 2 3
Customer 81;52.5277;52.7403;5;157;167;1 2 3
Customer 82;51.7797;56.3577;10;158;173;1 2 3
Customer 83;51.0313;59.8708;10;159;177;1 2 3
Customer 84;51.8478;55.1402;5;159;170;1 2 3
Customer 85;51.7188;55.0935;5;160;170;1 2 3
Customer 86;51.8764;54.1805;5;163;174;1 2 3
Customer 87;52.0888;53.6454;5;165;175;1 2 3
Customer 88;52.8519;53.4867;5;165;176;1 2 3
Customer 89;51.8078;55.1067;5;170;180;1 2 3
Customer 90;51.2542;58.484;5;171;182;1 2 3
Customer 91;51.1583;54.9983;5;173;184;1 2 3
Customer 92;51.2249;58.4839;5;179;189;1 2 3
Customer 93;51.7883;55.07;5;181;192;1 2 3
Customer 94;51.254;58.4841;5;182;193;1 2 3
Customer 95;51.806;55.143;5;187;197;1 2 3
Customer 96;51.7213;55.114;10;189;205;1 2 3
Customer 97;51.1996;58.3169;20;193;218;1 2 3
Customer 98;51.4586;58.4434;5;193;204;1 2 3
Customer 99;51.5964;54.1608;10;198;214;1 2 3
Customer 100;51.2203;58.4757;5;200;211;1 2 3
Customer 101;51.2195;58.6249;5;205;215;1 2 3
Customer 102;51.2534;58.4403;5;209;219;1 2 3
Customer 103;51.4637;58.4403;5;210;221;1 2 3
Customer 104;53.6577;52.4384;5;210;220;1 2 3
Customer 105;51.8774;54.1908;5;211;221;1 2 3
Customer 106;51.8123;55.1777;5;214;225;1 2 3
Customer 107;51.254;58.4841;5;215;225;1 2 3
Customer 108;51.1905;58.2919;10;218;234;1 2 3
Customer 109;51.8549;55.1262;10;220;236;1 2 3
Customer 110;51.2632;58.4518;5;223;234;1 2 3
Customer 111;52.0894;53.6452;5;224;235;1 2 3
Customer 112;51.4055;57.5815;5;241;252;1 2 3
Customer 113;52.7834;52.2654;5;253;263;1 2 3
Customer 114;51.2297;58.4774;5;254;264;1 2 3
Customer 115;51.2403;58.4652;5;260;271;1 2 3
Customer 116;51.7741;55.0788;5;260;270;1 2 3
Customer 117;51.2126;58.6553;5;261;272;1 2 3
Customer 118;51.257;58.604;10;262;280;1 2 3
Customer 119;50.9003;59.7917;10;263;280;1 2 3
Customer 120;51.2332;58.4725;10;264;279;1 2 3
Customer 121;52.7727;52.2468;10;270;288;1 2 3
Customer 122;51.1944;58.6175;30;270;308;1 2 3
Customer 123;51.863;54.1907;5;275;285;1 2 3
Customer 124;51.2239;58.4946;5;276;286;1 2 3
Customer 125;52.4052;53.1737;5;280;291;1 2 3
Customer 126;51.0362;59.8732;10;285;302;1 2 3
Customer 127;51.2916;58.4174;5;285;296;1 2 3
Customer 128;52.0894;53.6452;5;287;298;1 2 3
Customer 129;52.7466;52.2637;20;290;318;1 2 3
Customer 130;51.8379;55.1417;20;290;316;1 2 3
Customer 131;51.2366;58.4755;10;290;305;1 2 3
Customer 132;51.2135;58.6109;5;292;302;1 2 3
Customer 133;51.7708;55.3712;5;297;308;1 2 3
Customer 134;51.5934;54.1658;5;298;308;1 2 3
Customer 135;51.2449;58.4326;5;301;311;1 2 3
Customer 136;51.7692;55.1044;10;301;317;1 2 3
Customer 137;51.8546;55.1263;10;302;317;1 2 3
Customer 138;51.9849;55.3322;5;303;313;1 2 3
Customer 139;51.7941;55.1397;5;304;315;1 2 3
Customer 140;51.2541;58.4842;5;305;315;1 2 3
Customer 141;51.4821;57.3763;5;310;321;1 2 3
Customer 142;51.2458;58.4617;10;310;328;1 2 3
Customer 143;51.0326;59.8781;5;311;322;1 2 3
Customer 144;51.4586;58.4434;5;316;326;1 2 3
Customer 145;51.7712;55.1036;5;319;329;1 2 3
Customer 146;51.2574;58.4335;5;320;330;1 2 3
Customer 147;51.2092;58.5615;5;320;330;1 2 3
Customer 148;51.7748;55.1494;5;320;330;1 2 3
Customer 149;52.09;53.6482;5;320;331;1 2 3
Customer 150;51.8291;55.1425;5;320;331;1 2 3
