Name;Latitude;Longitude;Boreholes Number;Earliest;Latest;Rig Types
Customer 1;52.4038;53.1683;5;0;40;1 2 3
Customer 2;51.0355;59.8783;5;0;40;1 2 3
Customer 3;51.2247;58.4846;5;0;40;1 2 3
Customer 4;51.2463;58.4628;5;0;40;1 2 3
Customer 5;51.8378;55.1418;20;0;70;1 2 3
Customer 6;51.2297;58.4774;5;0;40;1 2 3
Customer 7;51.8264;55.1633;5;0;40;1 2 3
Customer 8;51.8136;55.1715;5;0;40;1 2 3
Customer 9;51.7883;55.07;5;0;40;1 2 3
Customer 10;51.4592;58.4445;10;0;50;1 2 3
Customer 11;50.7678;59.5238;5;0;40;1 2 3
Customer 12;52.7701;52.2417;10;2;50;1 2 3
Customer 13;51.96;58.16;10;2;50;1 2 3
Customer 14;52.7729;52.2456;5;9;40;1 2 3
Customer 15;51.4587;58.4352;20;11;70;1 2 3
Customer 16;51.7753;55.1215;5;13;40;1 2 3
Customer 17;51.2507;58.4235;5;14;40;1 2 3
Customer 18;52.7679;52.2737;20;15;70;1 2 3
Customer 19;51.7692;52.7458;5;24;40;1 2 3
Customer 20;52.8043;52.2256;10;26;50;1 2 3
Customer 21;52.7848;52.2691;10;27;50;1 2 3
Customer 22;51.0366;59.8687;5;27;40;1 2 3
Customer 23;52.7967;52.238;10;31;50;1 2 3
Customer 24;51.4771;57.3492;10;32;50;1 2 3
Customer 25;52.7768;52.2508;5;32;43;1 2 3
Customer 26;52.7466;52.2637;20;33;70;1 2 3
Customer 27;51.2571;58.4426;5;45;55;1 2 3
Customer 28;51.254;58.4842;10;45;61;1 2 3
Customer 29;51.1583;54.9983;5;48;59;1 2 3
Customer 30;52.7765;52.2508;5;50;60;1 2 3
Customer 31;51.2342;58.6376;5;50;61;1 2 3
Customer 32;51.8099;55.1707;10;52;68;1 2 3
Customer 33;51.7956;56.3517;10;55;71;1 2 3
Customer 34;51.2539;58.4843;10;59;74;1 2 3
Customer 35;51.2461;58.4609;5;59;70;1 2 3
Customer 36;51.4586;58.4434;5;60;70;1 2 3
Customer 37;52.5206;52.7678;5;63;74;1 2 3
Customer 38;51.482;57.3764;5;65;76;1 2 3
Customer 39;51.232;58.4668;5;68;78;1 2 3
Customer 40;51.8722;54.2098;5;69;79;1 2 3
Customer 41;51.1907;58.293;5;71;82;1 2 3
Customer 42;53.6565;52.4377;5;74;84;1 2 3
Customer 43;51.0357;59.8731;5;74;84;1 2 3
Customer 44;51.7767;56.3776;5;81;91;1 2 3
Customer 45;51.2541;58.441;5;83;93;1 2 3
Customer 46;51.2245;58.4774;5;84;95;1 2 3
Customer 47;51.2183;58.4737;5;88;98;1 2 3
Customer 48;52.5206;52.7678;5;89;99;1 2 3
Customer 49;52.7768;52.2508;5;89;100;1 2 3
Customer 50;52.7701;52.2417;5;92;102;1 2 3
Customer 51;52.7675;52.2865;10;95;111;1 2 3
Customer 52;51.1997;58.3103;10;98;114;1 2 3
Customer 53;51.5235;53.3744;5;99;110;1 2 3
Customer 54;52.7699;52.2418;5;100;111;1 2 3
Customer 55;50.7574;59.5331;5;109;119;1 2 3
Customer 56;52.4092;53.1622;5;114;124;1 2 3
Customer 57;51.8776;54.19;10;114;131;1 2 3
Customer 58;51.2465;58.4326;5;115;126;1 2 3
Customer 59;52.7677;52.2747;10;124;140;1 2 3
Customer 60;52.7701;52.2417;5;125;135;1 2 3
Customer 61;52.7771;52.2698;5;126;137;1 2 3
Customer 62;51.2192;58.3004;5;126;137;1 2 3
Customer 63;52.7946;52.2345;30;136;172;1 2 3
Customer 64;52.4421;53.1376;5;137;148;1 2 3
Customer 65;51.7741;55.0788;5;138;149;1 2 3
Customer 66;51.7981;55.0491;20;139;167;1 2 3
Customer 67;51.2336;58.637;5;139;150;1 2 3
Customer 68;51.7763;55.1398;5;140;151;1 2 3
Customer 69;51.7762;55.14;5;143;154;1 2 3
Customer 70;52.7767;52.2509;5;143;154;1 2 3
Customer 71;51.2665;58.513;5;145;155;1 2 3
Customer 72;51.8565;54.9822;5;145;156;1 2 3
Customer 73;51.7981;55.0934;20;146;172;1 2 3
Customer 74;51.77;55.1044;5;151;162;1 2 3
Customer 75;51.2541;58.4841;10;157;172;1 2 3
Customer 76;51.8343;55.1302;5;161;172;1 2 3
Customer 77;52.7884;52.258;5;162;173;1 2 3
Customer 78;51.2262;58.5057;10;164;180;1 2 3
Customer 79;51.2286;58.4872;5;166;177;1 2 3
Customer 80;51.248;58.4549;5;168;179;1 2 3
Customer 81;51.2244;58.494;5;168;179;1 2 3
Customer 82;51.2458;58.4617;10;169;187;1 2 3
Customer 83;51.2181;58.4903;5;169;180;1 2 3
Customer 84;51.2109;58.3061;5;177;187;1 2 3
Customer 85;51.7601;55.1093;5;177;187;1 2 3
Customer 86;51.611;53.9102;5;178;188;1 2 3
Customer 87;51.8173;55.1732;5;180;190;1 2 3
Customer 88;52.0894;53.6452;5;181;191;1 2 3
Customer 89;53.6139;52.4135;5;182;192;1 2 3
Customer 90;53.6156;52.4055;20;183;210;1 2 3
Customer 91;51.1905;58.2929;10;183;200;1 2 3
Customer 92;51.7907;55.1243;5;192;202;1 2 3
Customer 93;51.794;55.14;5;192;203;1 2 3
Customer 94;51.2128;58.6006;10;193;210;1 2 3
Customer 95;51.2208;58.6791;5;194;205;1 2 3
Customer 96;51.2229;58.4927;10;195;212;1 2 3
Customer 97;52.7883;52.2605;5;198;209;1 2 3
Customer 98;51.7843;55.1528;5;199;209;1 2 3
Customer 99;51.7845;55.0775;5;202;213;1 2 3
Customer 100;51.8018;55.083;10;202;217;1 2 3
Customer 101;52.7766;52.2505;5;202;213;1 2 3
Customer 102;52.7928;52.2423;20;207;239;1 2 3
Customer 103;51.7797;56.3576;10;213;229;1 2 3
Customer 104;51.0396;59.8775;5;213;224;1 2 3
Customer 105;51.2214;58.4827;5;215;226;1 2 3
Customer 106;51.2114;58.6555;5;216;226;1 2 3
Customer 107;51.7692;55.1044;10;217;235;1 2 3
Customer 108;51.2449;58.434;5;217;228;1 2 3
Customer 109;52.7957;52.2392;5;218;228;1 2 3
Customer 110;51.8584;58.4353;10;224;239;1 2 3
Customer 111;51.4878;57.3779;5;224;235;1 2 3
Customer 112;51.7622;55.1072;5;225;236;1 2 3
Customer 113;53.6512;52.4418;20;228;256;1 2 3
Customer 114;51.2536;58.4406;5;228;239;1 2 3
Customer 115;51.1553;54.9986;10;231;246;1 2 3
Customer 116;52.7466;52.264;5;235;246;1 2 3
Customer 117;51.5239;53.4132;5;236;246;1 2 3
Customer 118;52.4327;53.1556;10;248;263;1 2 3
Customer 119;51.2539;58.4841;5;249;260;1 2 3
Customer 120;51.7755;55.1218;5;249;260;1 2 3
Customer 121;53.6581;52.4386;5;250;261;1 2 3
Customer 122;51.7699;55.1054;5;250;261;1 2 3
Customer 123;52.788;52.2601;5;252;262;1 2 3
Customer 124;51.254;58.4843;5;252;263;1 2 3
Customer 125;51.7837;55.0923;5;252;262;1 2 3
Customer 126;51.2534;58.4403;5;254;264;1 2 3
Customer 127;51.987;55.325;10;258;275;1 2 3
Customer 128;51.2541;58.4842;5;259;270;1 2 3
Customer 129;52.7859;52.2601;20;262;292;1 2 3
Customer 130;51.0359;59.8703;10;265;282;1 2 3
Customer 131;51.5364;54.9908;10;265;281;1 2 3
Customer 132;52.7701;52.2417;5;266;277;1 2 3
Customer 133;52.7466;52.2636;5;268;279;1 2 3
Customer 134;52.7915;52.2677;5;270;281;1 2 3
Customer 135;51.0351;59.8769;5;270;281;1 2 3
Customer 136;51.2501;58.4567;5;272;283;1 2 3
Customer 137;51.2439;58.4358;5;273;284;1 2 3
Customer 138;51.0313;59.8708;10;276;291;1 2 3
Customer 139;51.7708;55.3712;5;289;300;1 2 3
Customer 140;52.7702;52.2415;20;290;316;1 2 3
Customer 141;52.0897;53.6453;5;292;302;1 2 3
Customer 142;51.2203;58.4757;5;296;306;1 2 3
Customer 143;51.1906;58.2793;5;303;314;1 2 3
Customer 144;51.7941;55.1397;5;303;313;1 2 3
Customer 145;50.7557;59.5216;10;308;325;1 2 3
Customer 146;51.1959;58.3185;10;308;324;1 2 3
Customer 147;51.1923;58.6217;5;308;319;1 2 3
Customer 148;51.2196;58.6248;5;308;319;1 2 3
Customer 149;52.7461;52.2644;5;310;321;1 2 3
Customer 150;51.257;58.604;10;310;327;1 2 3
Customer 151;51.713;55.2174;5;320;330;1 2 3
Customer 152;51.836;55.1595;5;320;330;1 2 3
Customer 153;51.7696;55.1043;5;320;331;1 2 3
Customer 154;51.7715;55.108;5;320;330;1 2 3
Customer 155;51.8036;55.1418;5;320;331;1 2 3
