Name;Latitude;Longitude;Boreholes Number;Earliest;Latest;Rig Types
Customer 1;51.2249;58.4839;5;0;40;1 2 3
Customer 2;51.2126;58.6553;5;0;40;1 2 3
Customer 3;51.2244;58.494;5;0;40;1 2 3
Customer 4;51.4773;57.3434;5;0;40;1 2 3
Customer 5;51.836;55.1595;5;0;40;1 2 3
Customer 6;51.8166;55.1698;5;0;40;1 2 3
Customer 7;51.7797;55.1048;5;0;40;1 2 3
Customer 8;51.8036;55.1418;5;0;40;1 2 3
Customer 9;53.6121;52.406;5;0;40;1 2 3
Customer 10;51.1703;54.9852;5;4;40;1 2 3
Customer 11;52.7466;52.2636;5;8;40;1 2 3
Customer 12;51.2119;58.6016;10;13;50;1 2 3
Customer 13;51.5289;53.3726;5;14;40;1 2 3
Customer 14;51.7981;55.0491;20;24;70;1 2 3
Customer 15;51.7324;55.0885;5;27;40;1 2 3
Customer 16;50.7574;59.533;5;32;43;1 2 3
Customer 17;50.7574;59.5331;5;32;43;1 2 3
Customer 18;52.7767;52.2509;5;38;49;1 2 3
Customer 19;51.2297;58.6354;5;45;55;1 2 3
Customer 20;51.1959;58.3185;10;48;66;1 2 3
Customer 21;52.7753;52.2507;5;50;61;1 2 3
Customer 22;51.7803;56.357;5;52;62;1 2 3
Customer 23;52.4328;53.1556;5;54;65;1 2 3
Customer 24;51.2573;58.4267;5;55;65;1 2 3
Customer 25;51.1927;58.2937;5;57;67;1 2 3
Customer 26;52.7768;52.2508;5;57;68;1 2 3
Customer 27;52.7672;52.2867;5;59;69;1 2 3
Customer 28;51.0347;59.8758;10;59;76;1 2 3
Customer 29;51.4821;57.3763;5;60;70;1 2 3
Customer 30;51.7956;56.3517;10;63;80;1 2 3
Customer 31;51.2214;58.4827;5;65;76;1 2 3
Customer 32;51.2541;58.4841;5;68;78;1 2 3
Customer 33;51.7939;55.1396;5;69;79;1 2 3
Customer 34;51.7755;55.1218;5;71;82;1 2 3
Customer 35;51.8582;58.4354;10;81;96;1 2 3
Customer 36;51.7188;55.0935;5;83;93;1 2 3
Customer 37;51.1944;58.6175;30;84;130;1 2 3
Customer 38;51.8545;55.1262;5;85;95;1 2 3
Customer 39;51.2541;58.4844;5;88;98;1 2 3
