Name;Latitude;Longitude;Boreholes Number;Earliest;Latest;Rig Types
Customer 1;52.4328;53.1558;30;0;90;1 2 3
Customer 2;52.7677;52.2747;10;0;50;1 2 3
Customer 3;51.2542;58.484;5;0;40;1 2 3
Customer 4;51.0359;59.8703;10;0;50;1 2 3
Customer 5;51.2542;58.4842;5;0;40;1 2 3
Customer 6;51.9595;58.1589;10;0;50;1 2 3
Customer 7;51.1819;58.2815;10;0;50;1 2 3
Customer 8;51.96;58.16;10;0;50;1 2 3
Customer 9;51.2093;58.5615;10;0;50;1 2 3
Customer 10;51.8549;55.1262;10;0;50;1 2 3
Customer 11;51.836;55.1595;5;0;40;1 2 3
Customer 12;51.7867;55.1077;5;0;40;1 2 3
Customer 13;51.2541;58.441;5;0;40;1 2 3
Customer 14;51.784;55.0924;10;0;50;1 2 3
Customer 15;51.8063;55.1706;5;0;40;1 2 3
Customer 16;51.9703;58.1647;10;3;50;1 2 3
Customer 17;51.2217;58.4839;5;6;40;1 2 3
Customer 18;52.7704;52.2428;10;7;50;1 2 3
Customer 19;51.2289;58.4825;5;14;40;1 2 3
Customer 20;51.2133;58.6137;5;16;40;1 2 3
Customer 21;51.832;55.1425;5;16;40;1 2 3
Customer 22;51.2569;58.605;10;17;50;1 2 3
Customer 23;51.8086;55.0935;5;17;40;1 2 3
Customer 24;51.8722;54.2098;5;20;40;1 2 3
Customer 25;51.254;58.4843;10;23;50;1 2 3
Customer 26;51.2581;58.4552;5;26;40;1 2 3
Customer 27;51.0366;59.8687;5;26;40;1 2 3
Customer 28;51.0351;59.8769;5;28;40;1 2 3
Customer 29;51.2241;58.4941;5;29;40;1 2 3
Customer 30;52.7883;52.2605;5;34;45;1 2 3
Customer 31;52.7849;52.2687;20;37;70;1 2 3
Customer 32;51.2402;58.4738;5;44;54;1 2 3
Customer 33;51.7654;55.3405;5;46;57;1 2 3
Customer 34;51.0326;59.8781;5;48;58;1 2 3
Customer 35;51.2258;58.6136;5;49;60;1 2 3
Customer 36;51.2289;58.476;5;54;65;1 2 3
Customer 37;52.0893;53.6453;5;54;64;1 2 3
Customer 38;51.0362;59.8732;10;58;76;1 2 3
Customer 39;51.7857;55.0546;10;61;78;1 2 3
Customer 40;52.0894;53.6452;5;63;74;1 2 3
Customer 41;51.4587;58.4353;5;65;75;1 2 3
Customer 42;52.4328;53.1556;5;66;76;1 2 3
Customer 43;51.4068;57.5835;5;67;77;1 2 3
Customer 44;52.7466;52.2636;5;67;77;1 2 3
Customer 45;51.8283;55.1576;5;68;78;1 2 3
Customer 46;51.9981;55.3208;5;68;79;1 2 3
Customer 47;51.7961;55.145;5;68;78;1 2 3
Customer 48;50.7586;59.5268;5;69;79;1 2 3
Customer 49;52.4055;53.1728;5;72;83;1 2 3
Customer 50;52.7765;52.2508;5;73;84;1 2 3
Customer 51;51.2249;58.4839;5;73;83;1 2 3
Customer 52;51.0329;59.8779;5;74;85;1 2 3
Customer 53;51.1703;54.9852;5;74;84;1 2 3
Customer 54;52.8033;52.2185;10;79;97;1 2 3
Customer 55;51.7961;55.0415;5;82;93;1 2 3
Customer 56;51.1876;58.2844;5;88;99;1 2 3
Customer 57;52.8043;52.2256;10;90;105;1 2 3
Customer 58;52.7464;52.2636;5;93;103;1 2 3
Customer 59;52.4327;53.1556;10;94;112;1 2 3
Customer 60;51.7699;55.1054;5;100;110;1 2 3
Customer 61;52.1069;53.6439;5;103;114;1 2 3
Customer 62;51.8467;55.1216;5;109;119;1 2 3
Customer 63;51.7213;55.114;10;110;125;1 2 3
Customer 64;52.7699;52.2418;5;112;122;1 2 3
Customer 65;52.7944;52.2736;5;113;124;1 2 3
Customer 66;51.7178;55.1092;5;113;123;1 2 3
Customer 67;52.8468;53.4893;20;116;143;1 2 3
Customer 68;52.7697;52.2416;5;117;127;1 2 3
Customer 69;51.254;58.4842;5;120;130;1 2 3
Customer 70;51.8722;54.2096;5;121;131;1 2 3
Customer 71;51.4685;58.4568;10;123;141;1 2 3
Customer 72;51.2541;58.4843;5;126;137;1 2 3
Customer 73;52.7734;52.2567;5;128;138;1 2 3
Customer 74;51.5301;53.3766;5;128;139;1 2 3
Customer 75;51.8731;54.2066;20;131;163;1 2 3
Customer 76;51.8034;55.1408;5;131;142;1 2 3
Customer 77;51.1865;58.2786;5;133;144;1 2 3
Customer 78;51.4591;58.4448;5;134;145;1 2 3
Customer 79;51.7675;55.1292;10;137;152;1 2 3
Customer 80;51.2481;58.4676;5;139;149;1 2 3
Customer 81;51.4586;58.4434;5;141;151;1 2 3
Customer 82;52.7792;52.242;10;143;158;1 2 3
Customer 83;51.7642;55.075;5;145;155;1 2 3
Customer 84;51.7632;55.073;10;146;161;1 2 3
Customer 85;51.9627;58.341;5;148;158;1 2 3
Customer 86;51.1983;58.3084;5;157;168;1 2 3
Customer 87;51.1907;58.2931;5;160;170;1 2 3
Customer 88;51.4638;58.4403;5;164;175;1 2 3
Customer 89;52.7466;52.2636;5;165;176;1 2 3
Customer 90;53.6156;52.4055;20;169;201;1 2 3
Customer 91;51.4105;57.4902;5;169;179;1 2 3
Customer 92;51.254;58.4842;5;171;182;1 2 3
Customer 93;50.998;55.6145;5;171;181;1 2 3
Customer 94;51.5225;53.3976;20;172;200;1 2 3
Customer 95;52.7774;52.2536;5;173;184;1 2 3
Customer 96;51.836;55.1595;5;177;188;1 2 3
Customer 97;52.7668;52.2756;5;179;189;1 2 3
Customer 98;51.7753;55.1215;5;179;189;1 2 3
Customer 99;51.2574;58.4335;5;182;192;1 2 3
Customer 100;51.7981;55.0934;20;184;210;1 2 3
Customer 101;52.4038;53.1683;5;190;200;1 2 3
Customer 102;51.0357;59.8731;10;192;210;1 2 3
Customer 103;52.09;53.6482;5;193;203;1 2 3
Customer 104;52.7909;52.2635;20;195;223;1 2 3
Customer 105;51.1917;58.2927;5;199;209;1 2 3
Customer 106;51.2541;58.4842;5;205;215;1 2 3
Customer 107;51.2242;58.4941;5;205;215;1 2 3
Customer 108;51.2541;58.4842;5;205;216;1 2 3
Customer 109;51.4821;57.3763;5;208;218;1 2 3
Customer 110;51.2101;58.6227;10;211;229;1 2 3
Customer 111;51.5292;53.3932;5;216;227;1 2 3
Customer 112;52.7946;52.2345;30;228;274;1 2 3
Customer 113;51.77;55.1044;5;229;239;1 2 3
Customer 114;51.248;58.4549;5;230;240;1 2 3
Customer 115;50.7678;59.5238;5;231;242;1 2 3
Customer 116;51.7708;55.3712;5;235;246;1 2 3
Customer 117;52.7675;52.2865;10;236;253;1 2 3
Customer 118;51.7595;55.109;10;240;255;1 2 3
Customer 119;51.254;58.4841;5;244;254;1 2 3
Customer 120;52.0892;53.6376;5;245;255;1 2 3
Customer 121;51.2449;58.434;5;247;258;1 2 3
Customer 122;51.8763;54.1805;10;249;266;1 2 3
Customer 123;51.5362;54.9908;5;249;259;1 2 3
Customer 124;51.2552;58.4428;5;252;263;1 2 3
Customer 125;51.2128;58.6006;10;253;271;1 2 3
Customer 126;51.2541;58.4841;10;256;274;1 2 3
Customer 127;51.6396;54.3809;5;261;271;1 2 3
Customer 128;51.2348;58.6521;5;263;274;1 2 3
Customer 129;51.7773;55.1105;5;266;277;1 2 3
Customer 130;51.5289;53.3726;5;269;279;1 2 3
Customer 131;51.2114;58.6598;30;270;316;1 2 3
Customer 132;50.7557;59.5216;10;272;288;1 2 3
Customer 133;51.7797;56.3563;20;275;307;1 2 3
Customer 134;51.2461;58.4609;5;277;287;1 2 3
Customer 135;51.2097;58.3067;10;278;296;1 2 3
Customer 136;51.254;58.4843;5;284;295;1 2 3
Customer 137;51.2439;58.4358;5;287;298;1 2 3
Customer 138;51.7765;55.1093;5;289;299;1 2 3
Customer 139;52.7928;52.2423;20;290;322;1 2 3
Customer 140;51.2111;58.6597;20;290;318;1 2 3
Customer 141;51.2534;58.4403;5;291;302;1 2 3
Customer 142;51.2294;58.6203;5;294;304;1 2 3
Customer 143;51.1959;58.3191;10;295;311;1 2 3
Customer 144;51.2553;58.4539;5;295;305;1 2 3
Customer 145;52.5088;52.8171;5;298;308;1 2 3
Customer 146;52.7752;52.2493;5;299;310;1 2 3
Customer 147;51.4586;58.4434;5;301;312;1 2 3
Customer 148;52.7622;52.2723;5;304;314;1 2 3
Customer 149;51.987;55.325;10;308;326;1 2 3
Customer 150;52.5277;52.7403;5;309;320;1 2 3
Customer 151;51.1905;58.2929;10;310;328;1 2 3
Customer 152;51.2429;58.4669;10;310;328;1 2 3
Customer 153;51.2242;58.504;10;310;326;1 2 3
Customer 154;51.5964;54.1608;10;310;328;1 2 3
Customer 155;51.4592;58.4445;10;310;327;1 2 3
Customer 156;52.7465;52.2641;5;317;328;1 2 3
Customer 157;52.5412;52.8228;5;320;331;1 2 3
Customer 158;51.9849;55.3322;5;320;331;1 2 3
Customer 159;51.2269;58.4759;5;320;330;1 2 3
Customer 160;51.8166;55.0885;5;320;331;1 2 3
Customer 161;52.0712;53.6528;5;320;330;1 2 3
