Name;Latitude;Longitude;Boreholes Number;Earliest;Latest;Rig Types
Customer 1;52.7701;52.2417;5;0;40;1 2 3
Customer 2;52.7944;52.2736;5;0;40;1 2 3
Customer 3;51.2217;58.4962;5;0;40;1 2 3
Customer 4;51.8674;58.2301;10;0;50;1 2 3
Customer 5;52.1069;53.6439;5;0;40;1 2 3
Customer 6;51.7696;55.1041;5;0;40;1 2 3
Customer 7;52.5298;52.741;5;0;40;1 2 3
Customer 8;51.8317;55.1574;10;0;50;1 2 3
Customer 9;52.7677;52.2747;10;3;50;1 2 3
Customer 10;53.6577;52.4384;5;4;40;1 2 3
Customer 11;52.806;52.2456;10;5;50;1 2 3
Customer 12;51.482;57.3763;10;8;50;1 2 3
Customer 13;52.7679;52.2737;20;9;70;1 2 3
Customer 14;52.7768;52.2529;10;10;50;1 2 3
Customer 15;52.7728;52.2457;10;15;50;1 2 3
Customer 16;52.0893;53.6455;10;18;50;1 2 3
Customer 17;51.9601;58.1603;5;18;40;1 2 3
Customer 18;51.2135;58.6109;5;19;40;1 2 3
Customer 19;52.7768;52.2508;5;26;40;1 2 3
Customer 20;51.2542;58.484;5;29;40;1 2 3
Customer 21;51.4638;58.4403;5;30;41;1 2 3
Customer 22;51.1841;58.2806;5;38;49;1 2 3
Customer 23;51.2542;58.484;5;50;60;1 2 3
Customer 24;52.5088;52.8171;5;52;62;1 2 3
Customer 25;50.7557;59.5213;5;54;65;1 2 3
Customer 26;51.6396;54.3809;5;56;67;1 2 3
Customer 27;51.2542;58.4842;5;58;68;1 2 3
Customer 28;51.205;58.4612;10;59;75;1 2 3
Customer 29;52.7767;52.2509;5;70;81;1 2 3
Customer 30;51.2665;58.513;5;71;81;1 2 3
Customer 31;51.2269;58.4759;5;72;83;1 2 3
Customer 32;51.2181;58.4903;5;75;85;1 2 3
Customer 33;51.1927;58.2937;5;75;86;1 2 3
Customer 34;51.2099;58.2996;5;77;88;1 2 3
Customer 35;51.7093;55.115;10;78;95;1 2 3
Customer 36;51.2192;58.3004;5;79;89;1 2 3
Customer 37;51.4878;57.3779;5;80;90;1 2 3
Customer 38;51.4773;57.3434;5;81;92;1 2 3
Customer 39;51.2534;58.4403;5;84;94;1 2 3
Customer 40;51.2121;58.6021;10;87;105;1 2 3
Customer 41;51.7715;55.108;5;89;99;1 2 3
Customer 42;51.2473;58.4434;5;90;100;1 2 3
Customer 43;52.803;52.2172;5;93;104;1 2 3
Customer 44;51.1942;58.276;10;93;110;1 2 3
Customer 45;52.7706;52.2422;5;100;110;1 2 3
Customer 46;51.2093;58.5615;10;101;118;1 2 3
Customer 47;53.5932;52.4288;10;102;120;1 2 3
Customer 48;52.7834;52.2654;5;103;113;1 2 3
Customer 49;51.2097;58.3067;10;103;119;1 2 3
Customer 50;52.5206;52.7678;5;121;131;1 2 3
Customer 51;52.7948;52.2417;5;122;133;1 2 3
Customer 52;51.7698;55.1047;10;125;141;1 2 3
Customer 53;51.2133;58.6137;5;130;140;1 2 3
Customer 54;51.7867;55.1077;5;136;146;1 2 3
Customer 55;51.2366;58.4755;10;142;159;1 2 3
Customer 56;53.6581;52.4386;5;144;154;1 2 3
Customer 57;52.7915;52.2677;5;147;158;1 2 3
Customer 58;51.4771;57.3492;10;148;165;1 2 3
Customer 59;51.2209;58.6791;5;152;163;1 2 3
Customer 60;51.4586;58.4434;5;155;166;1 2 3
Customer 61;52.8033;52.2185;10;160;176;1 2 3
Customer 62;50.7643;59.5504;5;163;173;1 2 3
Customer 63;51.2628;58.4516;5;167;177;1 2 3
Customer 64;51.4885;57.3771;5;167;178;1 2 3
Customer 65;52.4327;53.1556;10;168;184;1 2 3
Customer 66;50.7678;59.5238;5;173;183;1 2 3
Customer 67;52.5412;52.8228;5;176;187;1 2 3
Customer 68;52.7748;52.2373;10;181;198;1 2 3
Customer 69;51.183;58.2761;10;183;200;1 2 3
Customer 70;51.7803;56.357;5;185;196;1 2 3
Customer 71;52.453;53.1188;5;189;200;1 2 3
Customer 72;52.8519;53.4867;5;193;203;1 2 3
Customer 73;51.8148;55.1079;10;194;211;1 2 3
Customer 74;52.8058;52.2455;5;196;207;1 2 3
Customer 75;51.2426;58.4738;10;197;213;1 2 3
Customer 76;51.2542;58.4841;5;198;209;1 2 3
Customer 77;51.2559;58.4315;5;200;210;1 2 3
Customer 78;51.8166;55.0885;5;201;211;1 2 3
Customer 79;51.2541;58.4842;5;204;215;1 2 3
Customer 80;52.0894;53.6452;5;204;215;1 2 3
Customer 81;51.2542;58.4844;5;212;222;1 2 3
Customer 82;51.035;59.8769;10;213;230;1 2 3
Customer 83;51.2536;58.4406;5;216;227;1 2 3
Customer 84;51.2088;58.5607;10;218;236;1 2 3
Customer 85;51.7845;55.0775;5;219;230;1 2 3
Customer 86;51.7748;55.149;5;219;229;1 2 3
Customer 87;51.2543;58.4844;5;221;232;1 2 3
Customer 88;51.7917;55.1379;5;229;240;1 2 3
Customer 89;51.1998;58.571;5;232;243;1 2 3
Customer 90;51.4842;57.3661;5;234;244;1 2 3
Customer 91;51.8764;54.1805;5;236;247;1 2 3
Customer 92;51.2523;58.439;5;236;246;1 2 3
Customer 93;51.7981;55.0934;20;238;270;1 2 3
Customer 94;51.2239;58.4946;5;244;255;1 2 3
Customer 95;51.4587;58.4352;20;246;276;1 2 3
Customer 96;51.7797;55.1048;5;250;261;1 2 3
Customer 97;51.1553;54.9986;10;254;272;1 2 3
Customer 98;52.0897;53.6453;5;255;266;1 2 3
Customer 99;52.0894;53.6452;5;258;269;1 2 3
Customer 100;51.4592;58.4445;10;258;274;1 2 3
Customer 101;52.4224;53.1419;10;259;275;1 2 3
Customer 102;51.2872;58.4305;5;265;276;1 2 3
Customer 103;51.2463;58.4628;5;269;280;1 2 3
Customer 104;51.1944;58.6175;30;270;309;1 2 3
Customer 105;51.206;58.612;5;274;285;1 2 3
Customer 106;51.4105;57.4902;5;275;286;1 2 3
Customer 107;51.7178;55.1092;5;277;288;1 2 3
Customer 108;51.2481;58.4682;5;279;290;1 2 3
Customer 109;51.836;55.1595;5;280;290;1 2 3
Customer 110;51.8291;55.1425;5;280;290;1 2 3
Customer 111;51.5289;53.3726;5;281;292;1 2 3
Customer 112;52.4038;53.1683;5;284;295;1 2 3
Customer 113;51.2214;58.4827;5;284;295;1 2 3
Customer 114;52.5206;52.7678;5;284;295;1 2 3
Customer 115;51.772;55.3763;5;287;297;1 2 3
Customer 116;52.0893;53.6453;5;288;298;1 2 3
Customer 117;51.7696;52.7452;5;288;299;1 2 3
Customer 118;51.3823;58.9627;20;290;315;1 2 3
Customer 119;51.8336;55.1257;5;292;303;1 2 3
Customer 120;51.7838;55.0924;5;293;304;1 2 3
Customer 121;50.7534;59.5352;5;295;306;1 2 3
Customer 122;51.7665;52.7465;5;297;307;1 2 3
Customer 123;51.2542;58.4845;10;298;316;1 2 3
Customer 124;51.2479;58.4671;5;298;309;1 2 3
Customer 125;51.8546;55.1263;10;305;321;1 2 3
Customer 126;51.7696;52.7448;5;308;319;1 2 3
Customer 127;51.7675;55.1292;10;310;327;1 2 3
Customer 128;51.8136;55.1715;5;312;322;1 2 3
Customer 129;52.7951;52.2405;5;320;330;1 2 3
Customer 130;51.2628;58.4516;5;320;331;1 2 3
Customer 131;51.8014;55.0584;5;320;331;1 2 3
Customer 132;51.8333;55.13;5;320;330;1 2 3
Customer 133;52.7734;52.2567;5;320;331;1 2 3
Customer 134;51.0351;59.8769;5;320;331;1 2 3
Customer 135;51.8036;55.1418;5;320;330;1 2 3
Customer 136;52.4052;53.1737;5;320;331;1 2 3
