Name;Latitude;Longitude;Boreholes Number;Earliest;Latest;Rig Types
Customer 1;52.7753;52.2507;5;0;20;1 2 3
Customer 2;52.7946;52.2345;30;0;45;1 2 3
Customer 3;51.248;58.4549;5;0;20;1 2 3
Customer 4;51.1924;58.6214;5;0;20;1 2 3
Customer 5;51.2242;58.504;10;0;25;1 2 3
Customer 6;51.836;55.1595;5;0;20;1 2 3
Customer 7;51.8336;55.1257;5;0;20;1 2 3
Customer 8;51.2574;58.4335;5;3;22;1 2 3
Customer 9;51.7797;56.3577;10;10;30;1 2 3
Customer 10;52.8519;53.4867;5;12;26;1 2 3
Customer 11;51.2286;58.4872;5;14;27;1 2 3
Customer 12;51.2542;58.4845;10;15;33;1 2 3
Customer 13;52.0894;53.6452;5;19;30;1 2 3
Customer 14;51.2479;58.4671;5;20;30;1 2 3
Customer 15;52.7774;52.2536;5;21;31;1 2 3
Customer 16;51.2196;58.6248;5;21;31;1 2 3
Customer 17;51.2523;58.439;5;23;32;1 2 3
Customer 18;52.7908;52.2656;10;27;39;1 2 3
Customer 19;51.7981;55.0491;20;27;49;1 2 3
Customer 20;51.4773;57.3434;5;30;35;1 2 3
Customer 21;51.1468;58.2348;10;32;41;1 2 3
Customer 22;53.6121;52.406;5;32;38;1 2 3
Customer 23;52.0888;53.6454;5;34;40;1 2 3
Customer 24;51.5964;54.1608;10;43;52;1 2 3
Customer 25;51.2227;58.4897;10;46;55;1 2 3
Customer 26;51.2192;58.3004;5;50;55;1 2 3
Customer 27;51.1703;54.9852;5;56;61;1 2 3
Customer 28;52.4328;53.1558;30;58;77;1 2 3
Customer 29;51.0359;59.8753;10;59;68;1 2 3
Customer 30;51.5289;53.3726;5;59;64;1 2 3
Customer 31;52.7467;52.2634;5;59;64;1 2 3
Customer 32;51.254;58.4841;5;61;67;1 2 3
Customer 33;51.482;57.3763;10;61;70;1 2 3
Customer 34;51.4637;58.4403;5;64;70;1 2 3
Customer 35;51.2541;58.4843;5;70;75;1 2 3
Customer 36;51.7845;55.0775;5;72;77;1 2 3
Customer 37;52.7638;52.2631;20;75;90;1 2 3
Customer 38;51.2348;58.6521;5;80;85;1 2 3
Customer 39;52.0893;53.6455;10;81;90;1 2 3
Customer 40;51.1582;54.9767;10;91;100;1 2 3
Customer 41;51.7712;55.1036;5;92;97;1 2 3
Customer 42;52.5299;52.741;5;94;100;1 2 3
Customer 43;51.8036;55.1418;5;96;101;1 2 3
Customer 44;51.7693;52.7459;20;98;111;1 2 3
Customer 45;51.7762;55.14;5;104;109;1 2 3
Customer 46;51.7797;55.1048;5;105;111;1 2 3
Customer 47;51.2051;58.2993;10;107;115;1 2 3
Customer 48;51.7683;55.3354;5;107;112;1 2 3
Customer 49;51.8764;54.1805;5;107;113;1 2 3
Customer 50;52.7702;52.2415;20;108;124;1 2 3
Customer 51;51.7692;52.7458;5;112;117;1 2 3
Customer 52;51.7753;55.1215;5;113;118;1 2 3
Customer 53;51.7692;55.1044;10;113;122;1 2 3
Customer 54;51.7714;55.1082;5;117;122;1 2 3
Customer 55;51.2297;58.4774;5;124;130;1 2 3
Customer 56;51.7717;55.109;5;127;132;1 2 3
Customer 57;52.5245;52.744;5;129;134;1 2 3
Customer 58;52.7728;52.2456;10;130;138;1 2 3
Customer 59;51.7797;56.3872;10;132;140;1 2 3
Customer 60;51.1853;58.2782;5;134;139;1 2 3
Customer 61;51.7847;55.1151;5;135;140;1 2 3
Customer 62;51.7755;55.1218;5;139;145;1 2 3
Customer 63;51.2573;58.4267;5;140;146;1 2 3
Customer 64;51.776;52.7413;30;140;160;1 2 3
Customer 65;52.4038;53.1683;5;143;148;1 2 3
Customer 66;51.4685;58.4568;5;146;151;1 2 3
Customer 67;51.0357;59.8731;5;151;156;1 2 3
Customer 68;51.9601;58.1603;5;151;157;1 2 3
Customer 69;52.7465;52.2637;5;153;158;1 2 3
Customer 70;51.2665;58.513;5;154;160;1 2 3
Customer 71;51.7807;56.3554;20;154;169;1 2 3
Customer 72;51.7629;55.089;5;155;160;1 2 3
Customer 73;51.2262;58.5057;10;157;166;1 2 3
Customer 74;51.2114;58.6598;30;158;178;1 2 3
Customer 75;51.7748;55.1494;5;158;164;1 2 3
Customer 76;52.7773;52.2533;5;160;166;1 2 3
Customer 77;51.3823;58.9627;20;162;177;1 2 3
Customer 78;51.7939;55.1396;5;166;171;1 2 3
Customer 79;51.2541;58.4815;5;166;172;1 2 3
Customer 80;51.2541;58.4841;10;174;183;1 2 3
Customer 81;51.2045;58.6335;10;175;183;1 2 3
Customer 82;51.1917;58.2926;5;177;182;1 2 3
Customer 83;51.8099;55.1707;10;178;187;1 2 3
Customer 84;52.7952;52.2406;30;179;201;1 2 3
Customer 85;51.8425;55.138;5;179;185;1 2 3
Customer 86;51.2209;58.6791;5;184;189;1 2 3
