Name;Latitude;Longitude;Boreholes Number;Earliest;Latest;Rig Types
Customer 1;52.4327;53.1556;10;0;25;1 2 3
Customer 2;52.4051;53.1736;5;0;20;1 2 3
Customer 3;51.2217;58.4962;5;0;20;1 2 3
Customer 4;51.2539;58.4842;5;0;20;1 2 3
Customer 5;51.2603;58.4567;5;0;20;1 2 3
Customer 6;51.4769;57.3506;5;0;20;1 2 3
Customer 7;51.2426;58.4738;10;0;25;1 2 3
Customer 8;51.7945;55.1639;5;0;20;1 2 3
Customer 9;51.7762;55.14;5;0;20;1 2 3
Customer 10;52.7734;52.2567;5;0;20;1 2 3
Customer 11;51.0351;59.8769;5;0;20;1 2 3
Customer 12;51.611;53.9102;5;0;20;1 2 3
Customer 13;50.7678;59.5238;5;0;20;1 2 3
Customer 14;51.7845;55.0775;5;3;22;1 2 3
Customer 15;50.7652;59.5252;10;4;27;1 2 3
Customer 16;51.0357;59.8731;5;8;24;1 2 3
Customer 17;51.2628;58.4516;5;8;24;1 2 3
Customer 18;50.7627;59.5232;10;9;30;1 2 3
Customer 19;51.5226;53.396;20;14;42;1 2 3
Customer 20;51.7765;55.1093;5;15;28;1 2 3
Customer 21;51.8264;55.1633;5;15;28;1 2 3
Customer 22;51.7956;56.3517;10;16;33;1 2 3
Customer 23;52.7767;52.2509;5;18;29;1 2 3
Customer 24;51.2099;58.2996;5;19;30;1 2 3
Customer 25;51.8383;55.1273;5;20;30;1 2 3
Customer 26;52.4328;53.1556;5;23;32;1 2 3
Customer 27;51.4065;57.5834;5;24;32;1 2 3
Customer 28;51.5362;54.9908;5;24;32;1 2 3
Customer 29;51.2196;58.6248;5;27;34;1 2 3
Customer 30;52.7779;52.2379;5;28;34;1 2 3
Customer 31;51.8283;55.1576;5;28;34;1 2 3
Customer 32;51.1907;58.2931;5;30;36;1 2 3
Customer 33;51.0786;55.4702;5;31;37;1 2 3
Customer 34;51.784;55.0924;10;32;41;1 2 3
Customer 35;52.7767;52.2533;5;35;41;1 2 3
Customer 36;51.2241;58.4941;5;36;41;1 2 3
Customer 37;51.8063;55.1706;5;38;43;1 2 3
Customer 38;51.2217;58.4839;5;39;45;1 2 3
Customer 39;51.7178;55.1092;5;39;44;1 2 3
Customer 40;50.7534;59.5352;5;41;46;1 2 3
Customer 41;51.7854;55.0761;5;42;48;1 2 3
Customer 42;50.9973;55.6144;5;43;49;1 2 3
Customer 43;50.7557;59.5213;5;51;57;1 2 3
Customer 44;53.5932;52.4288;10;52;61;1 2 3
Customer 45;51.0346;59.8783;5;59;64;1 2 3
Customer 46;51.8065;55.1483;5;60;66;1 2 3
Customer 47;51.2541;58.4841;5;61;66;1 2 3
Customer 48;51.8166;55.0885;5;61;67;1 2 3
Customer 49;52.5241;52.7433;10;62;70;1 2 3
Customer 50;51.8565;54.9822;5;63;69;1 2 3
Customer 51;51.9601;58.1603;5;66;72;1 2 3
Customer 52;51.1819;58.2815;10;76;85;1 2 3
Customer 53;50.7582;59.5271;10;79;87;1 2 3
Customer 54;51.8731;54.2066;20;80;94;1 2 3
Customer 55;51.2541;58.4841;5;83;89;1 2 3
Customer 56;51.4587;58.4352;20;89;103;1 2 3
Customer 57;51.2245;58.4774;5;90;96;1 2 3
Customer 58;51.7632;55.073;10;97;106;1 2 3
Customer 59;51.2569;58.605;10;101;109;1 2 3
Customer 60;51.2226;58.4907;5;102;107;1 2 3
Customer 61;52.7728;52.2457;10;104;112;1 2 3
Customer 62;51.2542;58.4845;10;105;113;1 2 3
Customer 63;51.1906;58.2793;5;106;111;1 2 3
Customer 64;51.8776;54.19;10;107;116;1 2 3
Customer 65;51.7961;55.0415;5;113;118;1 2 3
Customer 66;52.847;53.4867;10;113;121;1 2 3
Customer 67;51.7803;56.357;5;118;124;1 2 3
Customer 68;52.5206;52.7678;5;121;126;1 2 3
Customer 69;51.2541;58.4842;5;123;128;1 2 3
Customer 70;52.7701;52.2417;10;124;132;1 2 3
Customer 71;51.033;59.8779;5;134;139;1 2 3
Customer 72;51.7093;55.115;10;135;144;1 2 3
Customer 73;51.763;55.0893;5;135;140;1 2 3
Customer 74;51.795;56.3521;20;137;151;1 2 3
Customer 75;51.7675;55.1384;5;138;144;1 2 3
Customer 76;51.7843;55.1528;5;143;148;1 2 3
Customer 77;51.7848;55.1536;5;146;151;1 2 3
Customer 78;51.2109;58.3061;5;155;160;1 2 3
Customer 79;51.7758;55.0952;10;155;163;1 2 3
Customer 80;51.1703;54.9852;5;155;160;1 2 3
Customer 81;52.5277;52.7403;5;157;162;1 2 3
Customer 82;51.7797;56.3577;10;158;166;1 2 3
Customer 83;51.0313;59.8708;10;159;168;1 2 3
Customer 84;51.8478;55.1402;5;159;165;1 2 3
Customer 85;51.7188;55.0935;5;160;165;1 2 3
Customer 86;51.8764;54.1805;5;163;169;1 2 3
Customer 87;52.0888;53.6454;5;165;170;1 2 3
Customer 88;52.8519;53.4867;5;165;171;1 2 3
Customer 89;51.8078;55.1067;5;170;175;1 2 3
Customer 90;51.2542;58.484;5;171;177;1 2 3
Customer 91;51.1583;54.9983;5;173;179;1 2 3
Customer 92;51.2249;58.4839;5;179;184;1 2 3
Customer 93;51.7883;55.07;5;181;187;1 2 3
Customer 94;51.254;58.4841;5;182;188;1 2 3
Customer 95;51.806;55.143;5;187;192;1 2 3
Customer 96;51.7213;55.114;10;189;197;1 2 3
Customer 97;51.1996;58.3169;20;193;206;1 2 3
Customer 98;51.4586;58.4434;5;193;199;1 2 3
Customer 99;51.5964;54.1608;10;198;206;1 2 3
Customer 100;51.2203;58.4757;5;200;206;1 2 3
Customer 101;51.2195;58.6249;5;205;210;1 2 3
Customer 102;51.2534;58.4403;5;209;214;1 2 3
Customer 103;51.4637;58.4403;5;210;216;1 2 3
Customer 104;53.6577;52.4384;5;210;215;1 2 3
Customer 105;51.8774;54.1908;5;211;216;1 2 3
Customer 106;51.8123;55.1777;5;214;220;1 2 3
Customer 107;51.254;58.4841;5;215;220;1 2 3
Customer 108;51.1905;58.2919;10;218;226;1 2 3
Customer 109;51.8549;55.1262;10;220;228;1 2 3
Customer 110;51.2632;58.4518;5;223;229;1 2 3
Customer 111;52.0894;53.6452;5;224;230;1 2 3
Customer 112;51.4055;57.5815;5;241;247;1 2 3
Customer 113;52.7834;52.2654;5;253;258;1 2 3
Customer 114;51.2297;58.4774;5;254;259;1 2 3
Customer 115;51.2403;58.4652;5;260;266;1 2 3
Customer 116;51.7741;55.0788;5;260;265;1 2 3
Customer 117;51.2126;58.6553;5;261;267;1 2 3
Customer 118;51.257;58.604;10;262;271;1 2 3
Customer 119;50.9003;59.7917;10;263;272;1 2 3
Customer 120;51.2332;58.4725;10;264;272;1 2 3
Customer 121;52.7727;52.2468;10;270;279;1 2 3
Customer 122;51.1944;58.6175;30;270;289;1 2 3
Customer 123;51.863;54.1907;5;275;280;1 2 3
Customer 124;51.2239;58.4946;5;276;281;1 2 3
Customer 125;52.4052;53.1737;5;280;286;1 2 3
Customer 126;51.0362;59.8732;10;285;294;1 2 3
Customer 127;51.2916;58.4174;5;285;291;1 2 3
Customer 128;52.0894;53.6452;5;287;293;1 2 3
Customer 129;52.7466;52.2637;20;290;304;1 2 3
Customer 130;51.8379;55.1417;20;290;303;1 2 3
Customer 131;51.2366;58.4755;10;290;298;1 2 3
Customer 132;51.2135;58.6109;5;292;297;1 2 3
Customer 133;51.7708;55.3712;5;297;303;1 2 3
Customer 134;51.5934;54.1658;5;298;303;1 2 3
Customer 135;51.2449;58.4326;5;301;306;1 2 3
Customer 136;51.7692;55.1044;10;301;309;1 2 3
Customer 137;51.8546;55.1263;10;302;310;1 2 3
Customer 138;51.9849;55.3322;5;303;308;1 2 3
Customer 139;51.7941;55.1397;5;304;310;1 2 3
Customer 140;51.2541;58.4842;5;305;310;1 2 3
Customer 141;51.4821;57.3763;5;310;316;1 2 3
Customer 142;51.2458;58.4617;10;310;319;1 2 3
Customer 143;51.0326;59.8781;5;311;317;1 2 3
Customer 144;51.4586;58.4434;5;316;321;1 2 3
Customer 145;51.7712;55.1036;5;319;324;1 2 3
Customer 146;51.2574;58.4335;5;320;325;1 2 3
Customer 147;51.2092;58.5615;5;320;325;1 2 3
Customer 148;51.7748;55.1494;5;320;325;1 2 3
Customer 149;52.09;53.6482;5;320;326;1 2 3
Customer 150;51.8291;55.1425;5;320;326;1 2 3
