Name;Latitude;Longitude;Boreholes Number;Earliest;Latest;Rig Types
Customer 1;52.7779;52.2379;5;0;40;1 2 3
Customer 2;52.7701;52.2417;10;0;50;1 2 3
Customer 3;52.806;52.2456;10;0;50;1 2 3
Customer 4;52.7755;52.2533;20;0;70;1 2 3
Customer 5;51.205;58.2994;5;0;40;1 2 3
Customer 6;51.713;55.2174;5;0;40;1 2 3
Customer 7;51.1966;58.3124;5;0;40;1 2 3
Customer 8;52.847;53.4867;10;0;50;1 2 3
Customer 9;51.2465;58.4326;5;0;40;1 2 3
Customer 10;51.7196;55.1808;5;0;40;1 2 3
Customer 11;51.2541;58.441;5;2;40;1 2 3
Customer 12;51.7797;55.1048;5;2;40;1 2 3
Customer 13;51.8678;58.2302;5;9;40;1 2 3
Customer 14;51.254;58.4843;10;11;50;1 2 3
Customer 15;51.2348;58.6521;5;13;40;1 2 3
Customer 16;51.5364;54.9908;10;13;50;1 2 3
Customer 17;51.4068;57.5835;5;15;40;1 2 3
Customer 18;52.7761;52.2516;5;18;40;1 2 3
Customer 19;51.4771;57.3492;10;26;50;1 2 3
Customer 20;51.4885;57.3771;5;27;40;1 2 3
Customer 21;51.2425;58.4743;10;31;50;1 2 3
Customer 22;51.2366;58.4755;10;32;50;1 2 3
Customer 23;51.254;58.4841;5;33;43;1 2 3
Customer 24;51.4773;57.3434;5;45;55;1 2 3
Customer 25;51.254;58.4842;5;45;55;1 2 3
Customer 26;51.2541;58.4815;5;48;59;1 2 3
Customer 27;51.4685;58.4568;10;49;65;1 2 3
Customer 28;51.2542;58.4842;5;50;60;1 2 3
Customer 29;51.7696;52.7448;5;50;61;1 2 3
Customer 30;52.8468;53.4893;20;51;77;1 2 3
Customer 31;51.2088;58.5607;10;55;71;1 2 3
Customer 32;51.7724;55.1324;5;59;69;1 2 3
Customer 33;51.2336;58.637;5;59;70;1 2 3
Customer 34;52.7948;52.2417;5;60;70;1 2 3
Customer 35;51.2541;58.4841;10;65;82;1 2 3
Customer 36;52.7704;52.2428;10;67;82;1 2 3
Customer 37;52.5241;52.7433;10;67;83;1 2 3
Customer 38;51.7749;55.1849;5;68;78;1 2 3
Customer 39;51.2239;58.4946;5;74;84;1 2 3
Customer 40;51.7816;56.3759;5;74;84;1 2 3
Customer 41;51.2128;58.6006;10;76;92;1 2 3
Customer 42;51.0359;59.8753;10;78;96;1 2 3
Customer 43;51.8283;55.1317;5;81;91;1 2 3
Customer 44;51.2114;58.6555;5;84;95;1 2 3
Customer 45;51.0359;59.8698;5;88;98;1 2 3
Customer 46;51.1959;58.3185;10;89;104;1 2 3
Customer 47;51.2565;58.4275;5;92;102;1 2 3
Customer 48;51.206;58.612;5;95;105;1 2 3
Customer 49;51.7588;55.1092;5;98;108;1 2 3
Customer 50;51.2573;58.4267;5;100;111;1 2 3
Customer 51;52.4421;53.1376;5;102;113;1 2 3
Customer 52;51.0355;59.8783;5;104;115;1 2 3
Customer 53;51.8336;55.1257;5;109;119;1 2 3
Customer 54;51.2916;58.4174;5;114;124;1 2 3
Customer 55;51.1876;58.2844;5;114;125;1 2 3
Customer 56;51.4586;58.4434;5;121;132;1 2 3
Customer 57;51.2088;58.5607;30;124;162;1 2 3
Customer 58;51.8657;58.223;5;125;135;1 2 3
Customer 59;51.2203;58.4757;5;126;137;1 2 3
Customer 60;51.7917;55.1379;5;126;137;1 2 3
Customer 61;51.2297;58.6354;5;134;144;1 2 3
Customer 62;51.2502;58.4459;5;136;146;1 2 3
Customer 63;51.2092;58.5615;5;137;148;1 2 3
Customer 64;51.2118;58.6598;5;139;149;1 2 3
Customer 65;52.7466;52.2636;5;139;150;1 2 3
Customer 66;51.7741;55.0788;5;140;151;1 2 3
Customer 67;51.1865;58.2786;5;143;154;1 2 3
Customer 68;51.5225;53.3976;20;145;173;1 2 3
Customer 69;51.7692;52.7458;5;145;156;1 2 3
Customer 70;51.0366;59.8687;5;146;156;1 2 3
Customer 71;51.7708;55.3712;5;151;162;1 2 3
Customer 72;51.2542;58.484;5;152;162;1 2 3
Customer 73;51.8123;55.1777;5;161;172;1 2 3
Customer 74;51.8099;55.1707;10;164;180;1 2 3
Customer 75;52.7728;52.2456;5;167;177;1 2 3
Customer 76;51.4054;57.5821;30;168;211;1 2 3
Customer 77;52.7928;52.2686;5;168;179;1 2 3
Customer 78;50.7534;59.5352;5;169;179;1 2 3
Customer 79;51.9981;55.3208;5;169;180;1 2 3
Customer 80;51.2226;58.4907;5;173;183;1 2 3
Customer 81;51.2542;58.4842;5;174;184;1 2 3
Customer 82;52.7752;52.2493;5;176;187;1 2 3
Customer 83;51.7847;55.1151;5;177;187;1 2 3
Customer 84;51.8722;54.2096;5;177;187;1 2 3
Customer 85;51.5301;53.3766;5;180;190;1 2 3
Customer 86;51.1923;58.6217;5;181;191;1 2 3
Customer 87;51.205;58.4612;10;182;197;1 2 3
Customer 88;51.2242;58.504;10;183;199;1 2 3
Customer 89;51.7845;55.0775;5;183;194;1 2 3
Customer 90;52.7729;52.2456;5;187;197;1 2 3
Customer 91;52.7728;52.2456;10;191;208;1 2 3
Customer 92;51.2031;58.31;5;192;202;1 2 3
Customer 93;51.8093;55.1703;5;192;203;1 2 3
Customer 94;51.2342;58.6376;5;193;203;1 2 3
Customer 95;51.1582;54.9767;10;193;210;1 2 3
Customer 96;51.5289;53.3726;5;195;206;1 2 3
Customer 97;51.4587;58.4353;5;198;209;1 2 3
Customer 98;51.9981;55.3208;5;199;209;1 2 3
Customer 99;51.0361;59.8688;5;202;213;1 2 3
Customer 100;51.8698;58.2293;5;202;212;1 2 3
Customer 101;51.254;58.4841;5;207;218;1 2 3
Customer 102;51.254;58.4841;5;212;223;1 2 3
Customer 103;51.8291;55.1425;5;213;223;1 2 3
Customer 104;52.5407;52.8208;5;215;226;1 2 3
Customer 105;51.7632;55.073;10;217;235;1 2 3
Customer 106;51.8378;55.1419;20;224;250;1 2 3
Customer 107;51.4586;58.4434;5;224;235;1 2 3
Customer 108;51.0347;59.8758;10;225;242;1 2 3
Customer 109;51.254;58.4843;5;225;236;1 2 3
Customer 110;51.2332;58.4725;10;228;244;1 2 3
Customer 111;52.7904;52.2649;5;235;245;1 2 3
Customer 112;51.2539;58.4842;5;238;248;1 2 3
Customer 113;52.5299;52.741;5;239;249;1 2 3
Customer 114;51.2542;58.4845;10;243;259;1 2 3
Customer 115;51.8582;58.4354;10;248;263;1 2 3
Customer 116;51.7797;56.3577;10;249;267;1 2 3
Customer 117;50.998;55.6145;5;249;260;1 2 3
Customer 118;51.1923;58.6217;5;250;261;1 2 3
Customer 119;51.2559;58.4315;5;250;261;1 2 3
Customer 120;51.2603;58.4567;5;252;262;1 2 3
Customer 121;51.8101;55.1711;10;252;269;1 2 3
Customer 122;51.8036;55.1418;5;252;262;1 2 3
Customer 123;51.254;58.4842;10;254;269;1 2 3
Customer 124;51.8545;55.1262;5;258;269;1 2 3
Customer 125;51.8547;55.1263;10;259;277;1 2 3
Customer 126;51.2247;58.4846;5;262;273;1 2 3
Customer 127;51.9842;55.335;5;265;276;1 2 3
Customer 128;51.8584;58.4353;10;266;283;1 2 3
Customer 129;52.7766;52.2505;5;270;281;1 2 3
Customer 130;51.7961;55.0415;5;272;283;1 2 3
Customer 131;51.8776;54.19;10;276;291;1 2 3
Customer 132;52.7928;52.2423;20;281;306;1 2 3
Customer 133;51.3823;58.9627;20;284;315;1 2 3
Customer 134;52.7638;52.2631;20;290;317;1 2 3
Customer 135;53.6512;52.4418;20;290;320;1 2 3
Customer 136;52.7884;52.258;5;296;306;1 2 3
Customer 137;51.2294;58.6203;5;302;313;1 2 3
Customer 138;51.4586;58.4434;5;303;314;1 2 3
Customer 139;51.8764;54.1805;5;303;313;1 2 3
Customer 140;51.2553;58.4539;5;307;317;1 2 3
Customer 141;51.7753;55.1215;5;308;319;1 2 3
Customer 142;51.8478;55.1402;5;308;318;1 2 3
Customer 143;51.0396;59.8775;5;308;319;1 2 3
Customer 144;51.2118;58.6604;10;310;325;1 2 3
Customer 145;51.0313;59.8708;10;310;327;1 2 3
Customer 146;51.255;58.4539;5;310;321;1 2 3
Customer 147;52.7699;52.2418;5;317;327;1 2 3
Customer 148;52.7765;52.2508;5;320;331;1 2 3
Customer 149;52.7701;52.2417;5;320;331;1 2 3
Customer 150;51.2286;58.4822;5;320;330;1 2 3
Customer 151;51.763;55.0892;5;320;331;1 2 3
Customer 152;51.7623;55.1166;5;320;330;1 2 3
Customer 153;51.7689;55.1061;5;320;330;1 2 3
Customer 154;51.8063;55.1706;5;320;331;1 2 3
