Name;Latitude;Longitude;Boreholes Number;Earliest;Latest;Rig Types
Customer 1;52.7701;52.2417;5;0;20;1 2 3
Customer 2;52.7944;52.2736;5;0;20;1 2 3
Customer 3;51.2217;58.4962;5;0;20;1 2 3
Customer 4;51.8674;58.2301;10;0;25;1 2 3
Customer 5;52.1069;53.6439;5;0;20;1 2 3
Customer 6;51.7696;55.1041;5;0;20;1 2 3
Customer 7;52.5298;52.741;5;0;20;1 2 3
Customer 8;51.8317;55.1574;10;0;25;1 2 3
Customer 9;52.7677;52.2747;10;3;27;1 2 3
Customer 10;53.6577;52.4384;5;4;22;1 2 3
Customer 11;52.806;52.2456;10;5;28;1 2 3
Customer 12;51.482;57.3763;10;8;29;1 2 3
Customer 13;52.7679;52.2737;20;9;40;1 2 3
Customer 14;52.7768;52.2529;10;10;30;1 2 3
Customer 15;52.7728;52.2457;10;15;33;1 2 3
Customer 16;52.0893;53.6455;10;18;34;1 2 3
Customer 17;51.9601;58.1603;5;18;29;1 2 3
Customer 18;51.2135;58.6109;5;19;30;1 2 3
Customer 19;52.7768;52.2508;5;26;33;1 2 3
Customer 20;51.2542;58.484;5;29;35;1 2 3
Customer 21;51.4638;58.4403;5;30;36;1 2 3
Customer 22;51.1841;58.2806;5;38;44;1 2 3
Customer 23;51.2542;58.484;5;50;55;1 2 3
Customer 24;52.5088;52.8171;5;52;57;1 2 3
Customer 25;50.7557;59.5213;5;54;60;1 2 3
Customer 26;51.6396;54.3809;5;56;62;1 2 3
Customer 27;51.2542;58.4842;5;58;63;1 2 3
Customer 28;51.205;58.4612;10;59;67;1 2 3
Customer 29;52.7767;52.2509;5;70;76;1 2 3
Customer 30;51.2665;58.513;5;71;76;1 2 3
Customer 31;51.2269;58.4759;5;72;78;1 2 3
Customer 32;51.2181;58.4903;5;75;80;1 2 3
Customer 33;51.1927;58.2937;5;75;81;1 2 3
Customer 34;51.2099;58.2996;5;77;83;1 2 3
Customer 35;51.7093;55.115;10;78;87;1 2 3
Customer 36;51.2192;58.3004;5;79;84;1 2 3
Customer 37;51.4878;57.3779;5;80;85;1 2 3
