Name;Latitude;Longitude;Boreholes Number;Earliest;Latest;Rig Types
Object 20;55.9992;43.0186;5;0;30;1 2 3
Object 38;45.1545;42.9892;5;0;30;1 2 3
Object 98;55.186;44.1198;5;0;30;1 2 3
Object 144;58.5007;39.1422;5;0;30;1 2 3
Object 44;57.2575;60.0834;5;2;30;1 2 3
Object 24;43.9664;42.7704;5;12;30;1 2 3
Object 2;63.9365;65.0479;10;13;40;3
Object 83;58.0208;46.3204;10;14;40;1 2 3
Object 108;44.8484;38.3881;5;14;30;1 2 3
Object 34;48.1773;40.7795;5;15;30;1 2 3
Object 29;54.6426;83.3083;5;16;30;3
Object 46;53.9991;37.5096;5;16;30;1 2 3
Object 100;54.0815;53.6778;5;20;31;1 2 3
Object 21;57.9059;55.4753;5;21;31;1 2 3
Object 11;47.0135;39.3877;5;22;32;1 2 3
Object 103;53.3384;58.5109;5;22;32;1 2 3
Object 116;45.6353;39.8952;10;23;40;1 2 3
Object 28;44.9599;41.9394;10;25;40;1 2 3
Object 56;54.8615;21.1021;5;25;35;1 2 3
Object 145;57.9499;38.3885;5;33;43;1 2 3
Object 5;50.789;35.7748;5;36;46;1 2 3
Object 117;55.7041;61.5382;5;37;47;1 2 3
Object 72;45.3208;37.1046;5;39;49;1 2 3
Object 7;56.5037;38.8376;5;41;51;1 2 3
Object 124;55.0324;74.5697;5;41;52;3
Object 135;52.5018;80.2178;5;41;51;3
Object 30;43.9185;43.0171;5;44;54;1 2 3
Object 109;55.307;50.1189;30;48;92;1 2 3
Object 92;45.2902;36.9991;5;49;59;1 2 3
Object 9;52.3144;45.3883;5;50;61;1 2 3
Object 96;45.0393;38.9872;5;51;62;1 2 3
Object 14;54.0702;38.4802;5;52;63;1 2 3
Object 82;50.8024;35.6592;5;55;66;1 2 3
Object 146;57.37;46.455;5;57;68;1 2 3
Object 16;44.9453;41.0219;5;67;77;1 2 3
Object 12;53.8124;36.1226;10;69;86;1 2 3
Object 132;58.4705;56.4232;5;70;81;1 2 3
Object 120;51.5413;40.4983;10;71;87;1 2 3
Object 74;56.4983;66.5488;5;74;85;3
Object 94;56.3122;66.2733;5;74;84;3
Object 127;54.8704;19.9426;5;75;86;1 2 3
Object 104;53.3929;49.0596;5;78;89;1 2 3
Object 55;46.2386;41.2964;5;80;91;1 2 3
Object 23;46.1398;38.6889;20;84;109;1 2 3
Object 147;54.1577;74.7964;10;88;103;3
Object 122;54.7025;78.6819;10;89;105;3
Object 121;55.5219;45.4666;10;91;109;1 2 3
Object 70;45.4353;38.7206;5;93;104;1 2 3
Object 90;46.1327;38.9645;20;97;123;1 2 3
Object 32;55.9995;60.6619;5;98;108;1 2 3
Object 80;56.996;59.555;10;101;119;1 2 3
Object 3;45.6446;38.1652;5;105;116;1 2 3
Object 15;45.3701;41.7107;10;108;123;1 2 3
Object 78;43.4624;39.9266;5;110;120;1 2 3
Object 18;50.468;48.1403;5;114;125;1 2 3
Object 143;55.7053;58.9602;10;115;133;1 2 3
Object 4;53.4406;38.6661;5;121;131;1 2 3
Object 54;54.5582;53.8113;10;121;137;1 2 3
Object 111;51.0018;55.6306;5;121;131;1 2 3
Object 36;53.9085;37.7359;5;123;133;1 2 3
Object 69;51.037;36.7303;10;128;144;1 2 3
Object 128;58.2933;37.8709;10;128;146;1 2 3
Object 43;45.3681;38.21;5;131;141;1 2 3
Object 134;45.0125;41.1496;5;137;148;1 2 3
Object 138;45.259;40.671;5;137;147;1 2 3
Object 27;55.9742;94.7096;10;138;154;3
Object 19;50.3632;44.1144;5;144;154;1 2 3
Object 126;59.4132;56.7849;30;145;180;3
Object 131;45.1169;42.5033;5;153;164;1 2 3
Object 37;56.7559;43.3669;20;154;181;1 2 3
Object 31;53.3493;102.786;10;155;173;3
Object 52;45.4444;41.0346;5;164;174;1 2 3
Object 26;44.8991;37.3895;5;167;177;1 2 3
Object 95;55.175;58.1501;5;168;178;1 2 3
Object 107;58.0737;97.3119;5;168;178;3
Object 88;43.9077;43.3073;5;169;180;1 2 3
Object 61;51.1548;82.193;5;170;181;1 2 3
Object 123;55.5721;44.8719;5;172;182;1 2 3
Object 51;52.7643;87.8895;5;174;185;3
Object 35;54.9479;48.8247;5;177;188;1 2 3
Object 57;44.5873;41.6772;5;179;189;1 2 3
Object 106;52.2052;81.3942;20;181;213;3
