Name;Latitude;Longitude;Boreholes Number;Earliest;Latest;Rig Types
Object 19;54.2824;86.11;5;0;30;3
Object 64;58.2857;59.7776;5;0;30;3
Object 69;51.9014;38.7237;5;0;30;1 2 3
Object 89;55.7138;60.701;5;0;30;1 2 3
Object 125;51.4705;39.0138;5;0;30;1 2 3
Object 131;54.9939;82.4381;5;0;30;3
Object 22;54.7263;47.5575;5;3;30;1 2 3
Object 120;55.6132;51.847;5;5;30;1 2 3
Object 121;54.4413;21.012;5;5;30;1 2 3
Object 91;44.2477;41.3941;5;6;30;1 2 3
Object 102;45.2902;36.9991;5;6;30;1 2 3
Object 25;48.5363;42.495;5;9;30;1 2 3
Object 29;58.9359;69.1354;10;9;40;3
Object 70;44.2275;43.3349;5;9;30;1 2 3
Object 42;54.6035;86.276;5;10;30;3
Object 111;61.0981;72.5816;5;13;30;3
Object 14;46.2774;38.4771;5;15;30;1 2 3
Object 133;50.8419;35.8362;5;18;30;1 2 3
Object 38;56.1667;107.433;10;21;40;3
Object 116;54.8061;61.2908;10;25;43;1 2 3
Object 132;51.7589;80.8945;5;28;38;3
Object 142;57.6442;56.4728;10;29;46;1 2 3
Object 5;43.8827;43.4842;10;31;48;1 2 3
Object 3;51.2545;42.4607;5;33;43;1 2 3
Object 31;45.4789;42.1414;10;33;51;1 2 3
Object 86;52.4009;83.6566;5;35;46;3
Object 44;45.3681;38.21;5;44;55;1 2 3
Object 49;49.766;45.3909;5;44;54;1 2 3
Object 11;54.1667;93.3;5;46;57;3
Object 146;58.3635;59.81;5;46;57;3
Object 109;57.4922;39.7522;10;47;62;1 2 3
Object 68;45.8376;40.153;10;57;73;1 2 3
Object 28;55.3708;74.3647;5;60;71;3
Object 119;56.6589;66.3059;5;62;72;3
Object 54;45.2808;41.9167;5;65;75;1 2 3
Object 134;44.111;42.9684;5;65;76;1 2 3
Object 136;56.8999;59.9521;5;66;76;1 2 3
Object 88;53.3493;102.786;5;68;78;3
Object 94;59.4132;56.7849;5;68;78;3
Object 66;56.473;43.5413;5;70;80;1 2 3
Object 98;50.0832;40.8784;5;73;83;1 2 3
Object 34;55.5448;42.199;5;77;87;1 2 3
Object 144;61.256;73.3845;5;77;87;3
Object 4;54.5329;56.1495;10;79;94;1 2 3
Object 67;44.5047;38.13;5;85;96;1 2 3
Object 56;56.2361;90.4903;5;88;98;3
Object 115;56.65;43.4801;10;88;106;1 2 3
Object 84;61.6834;96.3806;5;89;99;3
Object 62;69.4042;86.2003;5;91;102;3
Object 126;57.0473;54.941;10;92;107;1 2 3
Object 96;56.2133;43.2909;5;96;107;1 2 3
Object 77;54.5699;100.582;20;99;131;3
Object 147;45.6409;39.1509;5;100;110;1 2 3
Object 139;51.7666;55.1005;5;101;112;1 2 3
Object 79;44.7909;44.913;5;102;112;1 2 3
Object 12;54.0428;37.5301;30;103;149;1 2 3
Object 35;54.5725;54.5214;5;104;114;1 2 3
Object 113;57.192;94.9017;5;107;118;3
Object 114;56.5006;39.6794;5;109;120;1 2 3
Object 13;51.1132;40.2897;5;111;122;1 2 3
Object 118;57.1219;73.8981;5;116;127;3
Object 59;56.156;97.2021;5;119;129;3
Object 9;56.065;85.6336;5;120;131;3
Object 74;55.843;56.8948;5;125;135;1 2 3
Object 7;45.0031;43.7825;5;129;140;1 2 3
Object 97;58.1842;94.6767;5;129;139;3
Object 85;54.9452;73.0393;5;130;140;3
Object 129;50.4511;38.2881;5;132;142;1 2 3
Object 108;52.5952;104.469;5;134;144;3
Object 140;56.44;59.1221;10;137;153;1 2 3
Object 137;50.0861;38.0457;5;139;150;1 2 3
Object 117;54.4221;86.4139;10;145;163;3
Object 61;51.8352;54.987;5;156;166;1 2 3
Object 6;55.0386;55.9861;5;161;171;1 2 3
Object 53;44.2366;43.0884;10;162;177;1 2 3
Object 107;45.0463;38.8;5;162;172;1 2 3
Object 145;57.0039;91.4778;5;164;175;3
Object 90;45.0197;39.2014;10;167;183;1 2 3
Object 92;46.9805;40.0437;5;170;181;1 2 3
Object 45;47.0766;39.3245;5;174;185;1 2 3
Object 55;45.619;42.8235;5;176;186;1 2 3
Object 106;55.0225;73.5882;5;179;189;3
Object 81;48.4151;42.2248;5;181;192;1 2 3
Object 73;55.8713;72.2074;10;183;199;3
Object 43;54.8464;50.795;5;188;199;1 2 3
Object 122;51.0588;36.136;5;188;199;1 2 3
Object 104;58.0413;63.685;5;189;199;3
Object 51;54.8177;58.4455;5;194;204;1 2 3
Object 39;44.2552;43.0247;5;198;209;1 2 3
Object 58;59.3314;54.3374;5;203;214;3
Object 15;45.3931;40.7633;5;212;223;1 2 3
Object 32;55.9646;97.8115;5;213;224;3
Object 8;50.4059;41.7652;5;216;227;1 2 3
Object 105;56.1086;44.4956;5;217;227;1 2 3
Object 1;55.5579;98.6569;10;218;233;3
Object 71;44.7611;38.9794;5;222;233;1 2 3
Object 60;54.2175;57.5588;5;229;240;1 2 3
Object 101;50.8202;60.8516;5;229;240;1 2 3
Object 50;58.1106;68.3324;10;231;249;3
Object 65;54.2162;55.0291;5;231;242;1 2 3
Object 100;53.3372;91.9335;5;232;242;3
Object 52;58.5337;59.0754;10;233;249;3
Object 127;57.0162;67.7234;5;234;244;3
Object 17;45.0232;42.373;5;238;249;1 2 3
Object 23;57.1785;46.5418;5;239;249;1 2 3
Object 80;47.2301;40.1801;5;240;251;1 2 3
Object 95;57.9054;38.0599;5;240;251;1 2 3
Object 148;50.8024;35.6592;5;240;250;1 2 3
Object 36;53.2378;50.8446;5;243;253;1 2 3
Object 112;52.8926;83.5334;5;243;254;3
Object 76;54.6521;21.067;10;246;264;1 2 3
Object 150;55.7632;52.0255;5;246;257;1 2 3
Object 82;55.932;39.6303;5;247;257;1 2 3
Object 87;51.8592;58.2097;5;248;259;1 2 3
Object 75;52.0274;48.7993;10;250;266;1 2 3
Object 18;51.5782;38.7872;5;257;268;1 2 3
Object 37;48.2048;41.1463;5;257;267;1 2 3
Object 99;44.8991;37.3895;20;257;283;1 2 3
Object 24;44.1401;42.8757;5;259;269;1 2 3
Object 83;57.3045;67.1011;20;259;288;3
Object 124;51.9434;55.7071;5;259;269;1 2 3
Object 10;63.1908;64.4184;5;262;272;3
Object 141;53.682;53.6475;5;263;273;1 2 3
Object 130;54.6013;52.4607;5;269;279;1 2 3
Object 72;55.8488;55.4057;10;273;290;1 2 3
Object 138;53.6482;52.123;5;283;293;1 2 3
Object 2;55.5345;55.9576;5;288;299;1 2 3
