Name;Latitude;Longitude;Boreholes Number;Earliest;Latest;Rig Types
Object 83;54.9609;72.6392;5;0;30;3
Object 101;56.2168;95.7198;5;0;30;3
Object 64;55.6402;69.2262;5;5;30;3
Object 121;45.7224;40.725;5;8;30;1 2 3
Object 131;57.6735;46.6107;5;8;30;1 2 3
Object 90;55.3588;54.614;5;9;30;1 2 3
Object 113;51.1132;40.2897;5;14;30;1 2 3
Object 24;59.1557;61.8381;5;15;30;3
Object 76;59.6105;60.6177;5;17;30;3
Object 50;48.6857;43.5271;10;23;40;1 2 3
Object 14;44.7794;41.7783;5;27;38;1 2 3
Object 127;56.7889;44.5018;5;27;38;1 2 3
Object 21;54.8615;21.1021;5;29;39;1 2 3
Object 2;57.1956;39.4132;10;37;53;1 2 3
Object 63;53.5046;53.4785;5;40;50;1 2 3
Object 39;46.5055;41.3457;5;42;52;1 2 3
Object 104;50.9988;81.4678;5;43;54;1 2 3
Object 38;52.5073;85.1472;5;48;59;3
Object 88;47.1847;38.8452;10;48;64;1 2 3
Object 92;46.6953;38.758;5;49;60;1 2 3
Object 105;58.7988;61.8142;10;49;67;3
Object 17;47.631;43.1424;5;51;62;1 2 3
Object 19;53.221;50.6344;5;52;62;1 2 3
Object 110;50.8024;35.6592;5;52;63;1 2 3
Object 25;55.6148;86.2585;5;59;70;3
Object 6;57.8483;61.688;20;61;92;3
Object 78;45.0672;38.7243;10;64;79;1 2 3
Object 148;44.2322;43.1459;5;73;84;1 2 3
Object 91;55.6085;73.4882;10;76;92;3
Object 70;48.0219;40.1208;10;78;93;1 2 3
Object 108;53.2804;48.0966;10;78;94;1 2 3
Object 134;54.5725;54.5214;5;78;88;1 2 3
Object 58;50.6499;38.4017;5;84;95;1 2 3
Object 145;53.7596;87.1216;5;84;95;3
Object 73;56.4521;53.7834;5;86;96;1 2 3
Object 107;47.7236;40.2355;10;86;104;1 2 3
Object 18;52.4079;49.9535;5;87;98;1 2 3
Object 150;48.1773;40.7795;5;91;101;1 2 3
Object 43;57.8662;47.1083;5;93;103;1 2 3
Object 32;56.3096;42.956;10;108;124;1 2 3
Object 72;55.2519;52.5882;5;113;123;1 2 3
Object 67;56.6854;60.5139;5;117;127;1 2 3
Object 95;44.4086;42.7304;10;122;139;1 2 3
Object 23;44.9792;37.3348;5;123;133;1 2 3
Object 56;44.7611;38.9794;5;123;134;1 2 3
Object 139;55.3025;79.6828;5;125;135;3
Object 3;57.5856;59.8958;5;126;136;1 2 3
Object 75;54.9756;48.2787;5;126;136;1 2 3
Object 4;56.1026;54.2867;5;128;138;1 2 3
Object 26;53.9049;53.9272;5;128;139;1 2 3
Object 55;54.9013;71.2661;5;128;139;3
Object 74;56.6875;59.4256;10;130;147;1 2 3
Object 9;58.4705;56.4232;5;131;141;1 2 3
Object 98;52.7134;58.6681;10;134;152;1 2 3
Object 41;45.0893;42.2278;5;135;146;1 2 3
Object 45;57.6442;56.4728;10;138;155;1 2 3
Object 111;44.1035;43.2768;5;141;152;1 2 3
Object 37;55.9499;39.2399;10;145;163;1 2 3
Object 20;44.0289;43.1007;5;146;157;1 2 3
Object 149;56.2811;51.5067;5;146;156;1 2 3
Object 125;56.2984;39.3701;5;147;157;1 2 3
Object 71;58.5673;55.6955;5;148;159;1 2 3
Object 141;57.1075;65.7337;20;148;173;3
Object 85;56.4322;55.6;5;150;161;1 2 3
Object 5;56.8188;59.9036;5;151;162;1 2 3
Object 128;52.1174;47.2077;5;160;170;1 2 3
Object 99;44.8529;38.677;5;162;172;1 2 3
Object 135;56.9607;65.7702;5;167;178;3
Object 8;55.3365;41.6303;10;169;185;1 2 3
Object 46;56.6297;69.8072;10;170;187;3
Object 30;44.6442;41.3034;5;176;186;1 2 3
Object 123;45.1117;41.0183;10;182;197;1 2 3
Object 10;54.3647;71.7539;5;183;194;3
Object 35;45.3638;42.3805;5;183;193;1 2 3
Object 130;58.3777;97.4548;5;186;196;3
Object 82;44.831;37.546;5;187;197;1 2 3
Object 114;57.3045;67.1011;10;188;206;3
Object 119;55.8713;72.2074;5;192;202;3
Object 68;55.4567;42.3107;5;195;206;1 2 3
Object 117;46.7655;40.4504;5;198;209;1 2 3
Object 57;55.307;50.1189;5;199;210;1 2 3
Object 65;47.8144;38.9149;5;201;212;1 2 3
Object 79;54.9479;48.8247;5;201;212;1 2 3
Object 124;44.1728;39.0032;5;205;215;1 2 3
Object 27;61.6064;73.7158;5;212;223;3
Object 132;53.3607;84.5744;5;213;223;3
Object 142;58.0577;59.8921;10;213;228;3
Object 147;53.8888;86.7592;5;216;227;3
Object 7;55.1987;80.2835;5;217;227;3
