Name;Latitude;Longitude;Boreholes Number;Earliest;Latest;Rig Types
Object 5;45.6386;41.9502;5;0;15;1 2 3
Object 24;53.979;38.1667;20;0;30;1 2 3
Object 38;50.5335;36.5742;10;0;20;1 2 3
Object 43;56.2361;90.4903;5;0;15;3
Object 77;44.2117;43.1239;10;0;20;1 2 3
Object 86;52.7664;103.638;5;0;15;3
Object 110;44.5873;41.6772;5;0;15;1 2 3
Object 51;47.2731;41.6672;5;2;16;1 2 3
Object 61;46.5332;41.0176;5;2;16;1 2 3
Object 50;56.1329;44.174;5;12;21;1 2 3
Object 112;45.39;39.3842;10;13;27;1 2 3
Object 118;56.2884;70.4383;5;17;24;3
Object 20;44.8991;37.3895;20;19;40;1 2 3
Object 21;50.2794;39.2774;5;21;26;1 2 3
Object 133;45.0463;38.8;5;21;26;1 2 3
Object 58;56.9191;62.1197;5;26;32;1 2 3
Object 83;54.2408;86.2094;10;26;34;3
Object 141;44.1065;39.0806;20;28;44;1 2 3
Object 140;50.8548;39.0633;5;31;37;1 2 3
Object 71;55.6769;40.2178;5;35;41;1 2 3
Object 73;54.1351;38.1576;5;35;40;1 2 3
Object 19;56.0458;99.5239;5;40;45;3
Object 30;56.1388;41.994;5;41;47;1 2 3
Object 62;52.7643;87.8895;30;42;61;3
Object 94;44.116;43.4875;5;42;48;1 2 3
Object 115;44.886;40.5862;5;42;47;1 2 3
Object 23;45.3638;42.3805;5;44;49;1 2 3
Object 117;45.3803;40.5239;5;44;49;1 2 3
Object 114;56.2675;54.9253;5;46;51;1 2 3
Object 95;51.4111;39.5914;5;47;52;1 2 3
Object 120;53.1743;55.1874;5;50;55;1 2 3
Object 64;56.6945;54.3526;5;55;60;1 2 3
Object 84;55.6028;43.7632;5;56;61;1 2 3
Object 130;50.934;37.8208;5;56;62;1 2 3
Object 131;52.287;104.305;10;57;65;3
Object 54;44.8628;41.3253;5;61;67;1 2 3
Object 60;45.3395;39.0743;10;62;70;1 2 3
Object 126;54.7751;83.08;10;64;73;3
Object 79;53.4416;83.9208;5;67;73;3
Object 127;51.165;41.1593;5;67;73;1 2 3
Object 72;51.5432;43.1771;5;68;73;1 2 3
Object 37;55.6697;52.1364;5;69;74;1 2 3
Object 132;57.961;46.6879;5;69;74;1 2 3
Object 22;53.2693;50.9911;5;74;79;1 2 3
Object 53;48.2898;40.9506;5;77;83;1 2 3
