Name;Latitude;Longitude;Boreholes Number;Earliest;Latest;Rig Types
Object 42;45.3728;40.8299;5;0;15;1 2 3
Object 80;54.7048;73.041;5;0;15;3
Object 102;57.1613;65.525;5;0;15;3
Object 110;45.8404;39.023;10;0;20;1 2 3
Object 148;44.4141;43.8736;10;0;20;1 2 3
Object 26;55.5922;44.5401;5;2;16;1 2 3
Object 106;58.5673;55.6955;10;2;21;1 2 3
Object 113;57.0409;53.9769;5;3;17;1 2 3
Object 6;62.4413;71.7682;5;7;19;3
Object 46;55.2018;48.507;5;13;22;1 2 3
Object 67;52.6938;103.723;5;15;23;3
Object 115;56.4388;43.6313;5;20;26;1 2 3
Object 140;55.3965;43.8299;5;21;26;1 2 3
Object 82;57.126;43.806;5;22;27;1 2 3
Object 89;52.5866;58.3195;10;22;31;1 2 3
Object 132;54.9144;85.6467;5;23;28;3
Object 143;54.5725;54.5214;5;23;29;1 2 3
Object 28;57.8215;39.6159;5;24;29;1 2 3
Object 3;52.422;85.6978;5;27;32;3
Object 58;49.766;45.3909;20;31;46;1 2 3
Object 51;56.1262;54.1678;10;32;40;1 2 3
Object 81;55.3025;79.6828;5;35;41;3
Object 75;47.076;39.5504;10;37;45;1 2 3
Object 114;53.377;51.3402;5;38;44;1 2 3
Object 134;47.9683;43.6393;5;38;43;1 2 3
Object 76;45.153;39.0181;5;39;45;1 2 3
Object 4;55.2898;52.0131;5;42;48;1 2 3
Object 77;54.7751;83.08;10;42;50;3
Object 25;57.3647;57.2444;10;45;54;1 2 3
Object 133;57.0578;60.8828;5;49;55;1 2 3
Object 136;53.979;38.1667;5;49;54;1 2 3
Object 37;53.2537;83.6931;10;50;59;3
Object 119;51.7863;56.3554;5;50;55;1 2 3
Object 122;54.3657;37.6502;5;50;55;1 2 3
Object 150;45.3208;37.1046;5;50;56;1 2 3
Object 34;55.8692;41.7573;20;55;69;1 2 3
Object 18;44.1265;40.8109;10;58;66;1 2 3
Object 39;51.3243;40.5357;5;67;72;1 2 3
Object 71;56.1592;38.8636;5;68;73;1 2 3
Object 142;55.7298;84.8945;5;69;75;3
Object 72;54.7263;47.5575;5;71;76;1 2 3
Object 137;43.4057;39.9998;5;71;77;1 2 3
Object 10;53.0931;50.6467;5;74;79;1 2 3
Object 30;46.5332;41.0176;5;77;83;1 2 3
Object 9;44.2155;44.3478;5;79;84;1 2 3
Object 116;46.6953;38.758;5;86;91;1 2 3
Object 104;56.2086;86.4521;5;91;96;3
Object 78;50.1617;40.3711;5;92;97;1 2 3
Object 5;50.7611;59.5332;5;94;100;1 2 3
Object 83;56.1141;101.187;5;94;99;3
Object 139;44.6586;42.8098;5;99;104;1 2 3
Object 101;55.6085;73.4882;5;105;110;3
Object 99;50.9527;43.7396;5;107;112;1 2 3
Object 105;55.0907;82.7771;10;107;116;3
Object 65;44.2322;43.1459;5;109;115;1 2 3
Object 24;53.9049;53.9272;5;111;117;1 2 3
Object 66;51.6661;82.7569;5;112;117;3
Object 59;55.8516;48.5372;10;113;122;1 2 3
Object 57;53.1397;87.4524;5;116;121;3
Object 60;50.5335;36.5742;5;117;123;1 2 3
Object 21;54.8814;82.7713;10;118;127;3
Object 91;54.9789;82.7374;10;118;126;3
Object 117;54.6141;21.2279;5;119;125;1 2 3
Object 49;55.6769;40.2178;10;122;130;1 2 3
Object 7;50.1373;45.2103;5;126;132;1 2 3
Object 27;45.619;42.8235;10;130;139;1 2 3
Object 32;52.2601;43.7814;10;130;138;1 2 3
Object 147;57.9499;38.3885;20;132;148;1 2 3
Object 135;44.9864;42.0307;5;142;147;1 2 3
Object 64;56.4251;58.5331;5;143;148;1 2 3
Object 100;57.1956;39.4132;5;143;148;1 2 3
Object 33;57.6867;39.8942;5;145;151;1 2 3
Object 96;59.1414;68.8928;5;148;153;3
Object 47;57.8483;61.688;20;150;163;3
Object 79;57.6127;92.2815;5;157;162;3
Object 85;45.4564;41.9748;5;158;163;1 2 3
Object 123;47.0947;39.4137;5;159;164;1 2 3
Object 29;55.5448;42.199;5;161;166;1 2 3
Object 36;58.0726;60.7336;5;161;166;3
Object 127;55.5674;42.0166;5;164;169;1 2 3
Object 107;55.9321;98.0106;5;165;171;3
Object 92;45.4028;40.6625;5;171;176;1 2 3
Object 20;45.2188;37.8876;5;177;183;1 2 3
Object 1;45.4111;40.4267;10;179;187;1 2 3
Object 44;55.4661;83.8213;5;179;184;3
Object 144;55.4788;54.8619;5;181;187;1 2 3
Object 41;55.7138;60.701;5;182;187;1 2 3
Object 84;56.2811;51.5067;5;182;188;1 2 3
Object 69;55.7053;58.9602;10;184;192;1 2 3
Object 15;51.6263;39.4129;5;187;193;1 2 3
Object 23;45.0838;40.4611;5;188;194;1 2 3
Object 45;58.1369;52.6548;5;192;198;1 2 3
Object 109;57.1356;103.933;10;194;203;3
Object 124;56.9219;65.5393;5;196;202;3
Object 43;55.0789;21.8787;10;203;211;1 2 3
