Name;Latitude;Longitude;Boreholes Number;Earliest;Latest;Rig Types
Object 83;54.9609;72.6392;5;0;15;3
Object 101;56.2168;95.7198;5;0;15;3
Object 64;55.6402;69.2262;5;5;18;3
Object 121;45.7224;40.725;5;8;19;1 2 3
Object 131;57.6735;46.6107;5;8;19;1 2 3
Object 90;55.3588;54.614;5;9;20;1 2 3
Object 113;51.1132;40.2897;5;14;22;1 2 3
Object 24;59.1557;61.8381;20;15;38;3
Object 76;59.6105;60.6177;5;17;24;3
Object 50;48.6857;43.5271;5;23;28;1 2 3
Object 14;44.7794;41.7783;5;27;33;1 2 3
Object 127;56.7889;44.5018;10;27;36;1 2 3
Object 21;54.8615;21.1021;10;29;37;1 2 3
Object 2;57.1956;39.4132;5;37;42;1 2 3
Object 63;53.5046;53.4785;5;40;45;1 2 3
Object 39;46.5055;41.3457;5;42;47;1 2 3
Object 104;50.9988;81.4678;5;43;49;1 2 3
Object 38;52.5073;85.1472;5;48;54;3
Object 88;47.1847;38.8452;10;48;56;1 2 3
Object 92;46.6953;38.758;10;49;58;1 2 3
Object 105;58.7988;61.8142;10;49;58;3
Object 17;47.631;43.1424;5;51;57;1 2 3
Object 19;53.221;50.6344;5;52;57;1 2 3
Object 110;50.8024;35.6592;5;52;58;1 2 3
Object 25;55.6148;86.2585;10;59;68;3
Object 6;57.8483;61.688;5;61;67;3
Object 78;45.0672;38.7243;5;64;69;1 2 3
Object 148;44.2322;43.1459;10;73;82;1 2 3
Object 91;55.6085;73.4882;5;76;81;3
Object 70;48.0219;40.1208;10;78;86;1 2 3
Object 108;53.2804;48.0966;5;78;83;1 2 3
Object 134;54.5725;54.5214;5;78;83;1 2 3
Object 58;50.6499;38.4017;5;84;90;1 2 3
Object 145;53.7596;87.1216;5;84;90;3
Object 73;56.4521;53.7834;5;86;91;1 2 3
Object 107;47.7236;40.2355;5;86;92;1 2 3
Object 18;52.4079;49.9535;20;87;103;1 2 3
Object 150;48.1773;40.7795;5;91;96;1 2 3
Object 43;57.8662;47.1083;10;93;101;1 2 3
Object 32;56.3096;42.956;5;108;113;1 2 3
Object 72;55.2519;52.5882;5;113;118;1 2 3
Object 67;56.6854;60.5139;5;117;122;1 2 3
Object 95;44.4086;42.7304;5;122;128;1 2 3
Object 23;44.9792;37.3348;5;123;128;1 2 3
Object 56;44.7611;38.9794;5;123;129;1 2 3
Object 139;55.3025;79.6828;5;125;130;3
Object 3;57.5856;59.8958;5;126;131;1 2 3
Object 75;54.9756;48.2787;5;126;131;1 2 3
Object 4;56.1026;54.2867;5;128;133;1 2 3
Object 26;53.9049;53.9272;5;128;134;1 2 3
