Name;Latitude;Longitude;Boreholes Number;Earliest;Latest;Rig Types
Object 5;45.6386;41.9502;5;0;30;1 2 3
Object 24;53.979;38.1667;5;0;30;1 2 3
Object 38;50.5335;36.5742;5;0;30;1 2 3
Object 43;56.2361;90.4903;5;0;30;3
Object 77;44.2117;43.1239;5;0;30;1 2 3
Object 86;52.7664;103.638;5;0;30;3
Object 110;44.5873;41.6772;5;0;30;1 2 3
Object 51;47.2731;41.6672;5;2;30;1 2 3
Object 61;46.5332;41.0176;10;2;40;1 2 3
Object 50;56.1329;44.174;10;12;40;1 2 3
Object 112;45.39;39.3842;5;13;30;1 2 3
Object 118;56.2884;70.4383;5;17;30;3
Object 20;44.8991;37.3895;5;19;30;1 2 3
Object 21;50.2794;39.2774;20;21;60;1 2 3
Object 133;45.0463;38.8;5;21;31;1 2 3
Object 58;56.9191;62.1197;20;26;60;1 2 3
Object 83;54.2408;86.2094;5;26;36;3
Object 141;44.1065;39.0806;10;28;45;1 2 3
Object 140;50.8548;39.0633;5;31;42;1 2 3
Object 71;55.6769;40.2178;5;35;46;1 2 3
Object 73;54.1351;38.1576;5;35;45;1 2 3
Object 19;56.0458;99.5239;5;40;50;3
Object 30;56.1388;41.994;5;41;52;1 2 3
Object 62;52.7643;87.8895;5;42;52;3
Object 94;44.116;43.4875;5;42;53;1 2 3
Object 115;44.886;40.5862;5;42;52;1 2 3
Object 23;45.3638;42.3805;5;44;54;1 2 3
Object 117;45.3803;40.5239;10;44;59;1 2 3
Object 114;56.2675;54.9253;10;46;61;1 2 3
Object 95;51.4111;39.5914;10;47;62;1 2 3
Object 120;53.1743;55.1874;5;50;60;1 2 3
Object 64;56.6945;54.3526;5;55;65;1 2 3
Object 84;55.6028;43.7632;10;56;72;1 2 3
Object 130;50.934;37.8208;5;56;67;1 2 3
Object 131;52.287;104.305;5;57;67;3
Object 54;44.8628;41.3253;5;61;72;1 2 3
Object 60;45.3395;39.0743;5;62;72;1 2 3
Object 126;54.7751;83.08;5;64;75;3
Object 79;53.4416;83.9208;10;67;85;3
Object 127;51.165;41.1593;5;67;78;1 2 3
Object 72;51.5432;43.1771;5;68;78;1 2 3
Object 37;55.6697;52.1364;5;69;79;1 2 3
Object 132;57.961;46.6879;10;69;85;1 2 3
Object 22;53.2693;50.9911;5;74;84;1 2 3
Object 53;48.2898;40.9506;5;77;88;1 2 3
Object 41;49.759;43.6592;5;84;94;1 2 3
Object 2;47.631;43.1424;10;86;102;1 2 3
Object 80;44.6067;44.088;5;86;97;1 2 3
Object 8;61.0503;61.9767;5;88;99;3
Object 88;54.0984;77.6794;5;91;101;3
Object 4;56.0589;60.2239;5;92;103;1 2 3
Object 63;57.1261;45.1493;5;99;110;1 2 3
Object 75;47.2357;39.7015;5;99;109;1 2 3
Object 40;45.1117;41.0183;5;105;116;1 2 3
Object 66;55.0451;21.6727;10;108;125;1 2 3
Object 69;51.8209;39.5913;5;108;118;1 2 3
Object 92;55.4505;54.3075;5;108;119;1 2 3
Object 103;56.1738;101.604;5;108;119;3
Object 29;52.3839;50.4848;5;112;123;1 2 3
Object 11;61.6064;73.7158;5;114;124;3
Object 96;50.9527;43.7396;5;119;129;1 2 3
Object 16;51.6426;38.9476;5;122;132;1 2 3
Object 65;45.6093;38.9547;5;124;135;1 2 3
Object 148;53.1091;87.5463;5;126;137;3
Object 143;53.2412;83.6609;10;128;146;3
Object 33;48.6086;42.8455;5;129;140;1 2 3
Object 28;53.2488;50.4928;5;137;147;1 2 3
Object 113;55.8692;41.7573;5;137;148;1 2 3
Object 119;55.2286;45.0224;5;137;147;1 2 3
Object 1;61.16;75.975;10;138;153;3
Object 52;47.4387;39.9538;5;143;153;1 2 3
Object 139;60.4053;56.478;5;143;153;3
Object 144;43.9185;43.0171;5;145;156;1 2 3
Object 129;47.8881;40.0677;5;151;161;1 2 3
Object 137;58.8642;60.7533;5;152;163;3
Object 26;53.4405;55.2588;5;154;164;1 2 3
Object 82;49.5771;42.7304;5;157;167;1 2 3
Object 135;53.8194;83.5573;5;160;171;3
Object 111;52.2758;49.0997;5;167;178;1 2 3
Object 98;56.2255;43.183;10;169;187;1 2 3
Object 149;56.7661;54.1277;10;170;188;1 2 3
Object 48;51.3833;58.977;5;171;182;1 2 3
Object 102;52.422;85.6978;20;172;201;3
Object 13;50.4511;38.2881;5;173;184;1 2 3
Object 12;57.8909;52.2419;5;179;189;1 2 3
Object 45;56.9269;55.5868;5;183;193;1 2 3
Object 44;55.6085;73.4882;5;189;199;3
Object 32;45.7762;38.6709;5;194;204;1 2 3
Object 142;46.0119;40.446;5;198;209;1 2 3
