Name;Latitude;Longitude;Boreholes Number;Earliest;Latest;Rig Types
Object 86;54.8587;53.0719;5;0;30;1 2 3
Object 107;53.1835;48.769;5;0;30;1 2 3
Object 120;46.3997;41.8718;5;0;30;1 2 3
Object 137;60.7413;56.724;10;0;40;3
Object 97;55.3253;89.8785;5;1;30;3
Object 126;53.5576;83.8398;5;1;30;3
Object 76;55.6944;57.8949;10;2;40;1 2 3
Object 103;57.9433;55.5564;5;3;30;1 2 3
Object 148;51.597;54.1585;5;9;30;1 2 3
Object 3;57.5296;39.7429;5;14;30;1 2 3
Object 91;53.9623;87.3746;5;19;30;3
Object 33;52.3569;56.1582;5;23;33;1 2 3
Object 94;55.7795;44.7727;5;26;37;1 2 3
Object 30;46.2151;39.0665;5;29;40;1 2 3
Object 35;52.4009;83.6566;5;35;45;3
Object 47;48.7267;40.3751;5;39;49;1 2 3
Object 106;56.1962;42.6953;5;40;50;1 2 3
Object 51;51.1013;41.6226;10;42;60;1 2 3
Object 61;55.1536;72.6937;5;42;52;3
Object 34;52.193;56.5806;10;43;60;1 2 3
Object 116;45.7224;40.725;10;43;60;1 2 3
Object 16;45.579;39.6543;5;45;55;1 2 3
Object 114;54.1255;36.4856;5;45;56;1 2 3
Object 84;54.9811;60.3856;10;49;67;1 2 3
Object 82;48.1979;41.273;5;51;62;1 2 3
Object 113;57.0473;54.941;5;53;63;1 2 3
Object 145;45.2902;36.9991;5;60;70;1 2 3
Object 37;54.9983;74.0964;5;66;77;3
Object 15;50.8533;40.1725;10;68;85;1 2 3
Object 130;49.3887;40.1468;5;68;79;1 2 3
Object 79;55.0094;82.2018;5;74;85;3
Object 67;51.7589;80.8945;10;76;91;3
Object 129;43.9749;43.2592;5;76;87;1 2 3
Object 77;47.4387;39.9538;5;77;88;1 2 3
Object 118;55.8897;60.7445;5;78;89;1 2 3
Object 56;56.965;59.823;5;80;90;1 2 3
Object 44;57.4492;97.358;10;96;111;3
Object 60;44.7605;41.8145;10;96;112;1 2 3
Object 135;57.961;46.6879;5;98;108;1 2 3
Object 4;52.2388;57.4475;5;101;112;1 2 3
Object 75;54.9885;73.3242;20;101;132;3
Object 127;52.135;83.3182;5;102;113;3
Object 29;45.619;42.8235;5;106;117;1 2 3
Object 95;53.9991;37.5096;5;107;118;1 2 3
Object 112;51.1013;41.6226;30;109;155;1 2 3
Object 128;54.0114;55.8925;5;109;119;1 2 3
Object 71;51.7667;55.2772;5;111;122;1 2 3
Object 92;56.7568;61.3742;5;111;121;1 2 3
Object 36;57.8767;56.0908;5;113;123;1 2 3
Object 10;53.0908;103.337;10;114;132;3
Object 72;50.6466;40.9548;10;115;133;1 2 3
Object 14;56.0131;50.4422;20;116;142;1 2 3
Object 104;48.3451;41.8265;5;124;134;1 2 3
Object 93;48.5363;42.495;5;127;138;1 2 3
Object 68;56.698;60.1021;5;128;139;1 2 3
Object 134;45.3701;41.7107;10;132;150;1 2 3
