Name;Latitude;Longitude;Boreholes Number;Earliest;Latest;Rig Types
Object 19;54.2824;86.11;10;0;20;3
Object 64;58.2857;59.7776;5;0;15;3
Object 69;51.9014;38.7237;20;0;30;1 2 3
Object 89;55.7138;60.701;5;0;15;1 2 3
Object 125;51.4705;39.0138;5;0;15;1 2 3
Object 131;54.9939;82.4381;5;0;15;3
Object 22;54.7263;47.5575;5;3;17;1 2 3
Object 120;55.6132;51.847;5;5;18;1 2 3
Object 121;54.4413;21.012;30;5;43;1 2 3
Object 91;44.2477;41.3941;5;6;18;1 2 3
Object 102;45.2902;36.9991;5;6;18;1 2 3
Object 25;48.5363;42.495;5;9;20;1 2 3
Object 29;58.9359;69.1354;5;9;20;3
Object 70;44.2275;43.3349;30;9;45;1 2 3
Object 42;54.6035;86.276;5;10;20;3
Object 111;61.0981;72.5816;5;13;22;3
Object 14;46.2774;38.4771;5;15;23;1 2 3
Object 133;50.8419;35.8362;5;18;24;1 2 3
Object 38;56.1667;107.433;10;21;31;3
Object 116;54.8061;61.2908;20;25;43;1 2 3
Object 132;51.7589;80.8945;5;28;33;3
Object 142;57.6442;56.4728;10;29;38;1 2 3
Object 5;43.8827;43.4842;5;31;37;1 2 3
Object 3;51.2545;42.4607;10;33;41;1 2 3
Object 31;45.4789;42.1414;5;33;39;1 2 3
Object 86;52.4009;83.6566;5;35;41;3
Object 44;45.3681;38.21;5;44;50;1 2 3
Object 49;49.766;45.3909;5;44;49;1 2 3
Object 11;54.1667;93.3;5;46;52;3
Object 146;58.3635;59.81;5;46;52;3
Object 109;57.4922;39.7522;5;47;52;1 2 3
Object 68;45.8376;40.153;5;57;62;1 2 3
Object 28;55.3708;74.3647;5;60;66;3
Object 119;56.6589;66.3059;10;62;70;3
Object 54;45.2808;41.9167;5;65;70;1 2 3
Object 134;44.111;42.9684;5;65;71;1 2 3
Object 136;56.8999;59.9521;5;66;71;1 2 3
Object 88;53.3493;102.786;10;68;76;3
Object 94;59.4132;56.7849;5;68;73;3
Object 66;56.473;43.5413;5;70;75;1 2 3
Object 98;50.0832;40.8784;10;73;81;1 2 3
Object 34;55.5448;42.199;5;77;82;1 2 3
Object 144;61.256;73.3845;5;77;82;3
