Name;Latitude;Longitude;Boreholes Number;Earliest;Latest;Rig Types
Object 52;45.2934;39.2634;5;0;15;1 2 3
Object 56;57.2749;103.742;5;0;15;3
Object 76;57.668;63.0632;5;0;15;3
Object 103;55.9886;40.0182;5;0;15;1 2 3
Object 124;44.8109;44.2576;5;0;15;1 2 3
Object 126;46.2776;41.7569;5;0;15;1 2 3
Object 128;53.0554;60.6374;5;0;15;1 2 3
Object 1;54.3397;80.4987;5;5;18;3
Object 149;53.0804;85.6747;5;5;18;3
Object 66;49.6316;41.7147;5;8;19;1 2 3
Object 24;48.5363;42.495;10;9;25;1 2 3
Object 87;45.9774;39.3668;5;10;20;1 2 3
Object 115;44.9999;38.6091;5;11;21;1 2 3
Object 70;56.9568;97.7358;5;12;21;3
Object 68;45.3907;40.5991;5;19;25;1 2 3
Object 20;57.1101;61.3976;5;20;25;1 2 3
Object 41;54.1549;36.9649;10;21;31;1 2 3
Object 47;46.1643;40.2745;5;24;29;1 2 3
Object 96;44.0289;43.1007;10;24;32;1 2 3
Object 144;58.2857;59.7776;5;28;33;3
Object 43;54.7048;73.041;10;29;38;3
Object 117;56.4983;66.5488;5;30;35;3
Object 69;45.2031;42.4019;5;31;37;1 2 3
Object 141;53.4594;83.8914;5;31;37;3
Object 23;44.8608;37.3557;5;32;38;1 2 3
Object 4;53.7811;81.3135;10;33;42;3
Object 114;43.6028;39.7342;5;36;42;1 2 3
Object 88;47.7569;39.9358;10;37;45;1 2 3
Object 45;56.8188;59.9036;30;38;59;1 2 3
Object 33;56.9553;60.675;5;39;44;1 2 3
Object 59;45.2173;39.5634;10;39;47;1 2 3
Object 57;52.7664;103.638;5;45;51;3
Object 132;51.2145;58.5441;5;48;54;1 2 3
Object 32;55.8306;48.7172;5;49;55;1 2 3
Object 143;57.6442;56.4728;5;49;55;1 2 3
Object 11;55.3965;43.8299;5;52;58;1 2 3
Object 94;51.6598;41.3053;5;54;60;1 2 3
Object 140;51.9349;43.5028;10;56;65;1 2 3
Object 2;48.9183;40.405;5;57;62;1 2 3
Object 102;57.0748;65.066;5;63;69;3
Object 61;46.9805;40.0437;20;67;81;1 2 3
Object 84;57.6127;92.2815;5;68;73;3
Object 133;54.0055;86.6498;5;73;79;3
Object 123;55.3253;89.8785;5;74;79;3
Object 131;59.3327;66.0115;10;75;83;3
Object 60;54.9267;60.7611;20;78;91;1 2 3
Object 44;57.2725;60.1289;5;79;84;1 2 3
Object 127;51.4002;56.4096;20;80;95;1 2 3
Object 28;57.9859;61.6803;5;90;96;3
Object 120;56.369;38.583;5;93;98;1 2 3
Object 55;47.0064;42.2104;10;95;104;1 2 3
Object 18;57.3579;61.6906;5;96;101;3
Object 85;56.6555;59.5598;5;100;105;1 2 3
Object 81;51.8768;54.1878;5;102;107;1 2 3
Object 12;51.037;36.7303;10;113;121;1 2 3
Object 110;56.2097;92.3245;5;113;118;3
Object 80;53.6234;52.4332;30;114;133;1 2 3
Object 30;44.5047;38.13;5;115;121;1 2 3
Object 31;58.0208;46.3204;5;116;121;1 2 3
Object 105;56.2862;43.0264;5;116;121;1 2 3
Object 10;57.4922;39.7522;5;123;128;1 2 3
Object 100;53.9355;37.9256;10;123;131;1 2 3
Object 118;48.0159;40.8394;10;128;137;1 2 3
Object 54;54.1695;74.6932;5;130;135;3
Object 135;50.1566;38.4539;10;132;140;1 2 3
Object 29;55.5302;44.2021;20;135;149;1 2 3
Object 39;55.7122;51.3965;5;135;140;1 2 3
Object 113;45.1296;41.9508;10;135;144;1 2 3
Object 83;57.673;54.5957;10;138;147;1 2 3
Object 65;44.0544;42.5283;5;142;148;1 2 3
Object 46;44.7592;39.8817;5;145;150;1 2 3
Object 14;55.5345;55.9576;5;152;158;1 2 3
Object 89;46.0473;38.1904;30;154;172;1 2 3
Object 93;45.0125;41.1496;5;156;162;1 2 3
Object 75;52.287;104.305;5;159;164;3
Object 3;44.3239;44.9943;5;162;168;1 2 3
Object 73;45.0243;37.8846;10;162;171;1 2 3
Object 99;50.4203;41.0034;5;168;174;1 2 3
Object 5;54.6305;22.5691;5;170;175;1 2 3
Object 82;44.771;38.8334;5;172;178;1 2 3
Object 25;44.7909;44.913;10;173;181;1 2 3
Object 129;55.1937;75.9685;5;174;180;3
Object 138;56.3018;60.9498;5;175;180;1 2 3
Object 53;44.2319;42.774;10;180;188;1 2 3
Object 34;45.2692;41.8414;5;183;188;1 2 3
Object 36;53.7387;36.6627;5;185;190;1 2 3
Object 42;57.8148;53.0533;5;189;195;1 2 3
Object 86;52.7078;50.0327;10;193;201;1 2 3
Object 78;51.9014;38.7237;10;197;206;1 2 3
Object 121;46.3152;39.97;5;200;205;1 2 3
Object 108;55.9321;98.0106;5;203;209;3
Object 74;51.1978;49.7335;5;204;210;1 2 3
Object 90;53.5151;49.1579;30;205;226;1 2 3
Object 92;54.9144;56.9765;5;205;211;1 2 3
Object 134;47.4178;40.0727;5;205;211;1 2 3
Object 116;60.6923;60.4316;5;206;212;3
Object 125;45.7224;40.725;10;210;219;1 2 3
Object 137;44.6442;41.3034;20;210;226;1 2 3
Object 40;43.8427;43.6387;5;215;220;1 2 3
Object 15;57.3987;45.0871;5;219;224;1 2 3
Object 58;55.0251;85.9483;5;219;225;3
Object 50;53.2909;51.1789;5;220;225;1 2 3
Object 21;48.6857;43.5271;10;224;233;1 2 3
Object 22;54.4231;51.0825;5;225;230;1 2 3
Object 63;44.358;44.7417;5;225;231;1 2 3
Object 107;58.1369;52.6548;5;226;231;1 2 3
Object 38;44.1498;43.4578;5;230;235;1 2 3
Object 27;55.3365;41.6303;5;232;237;1 2 3
Object 95;59.9302;60.0862;5;232;238;3
Object 19;60.1553;59.9646;5;234;239;3
Object 49;45.0455;41.9683;5;234;240;1 2 3
Object 17;57.3458;58.2236;5;236;241;1 2 3
Object 71;46.5055;41.3457;20;239;252;1 2 3
