Name;Latitude;Longitude;Boreholes Number;Earliest;Latest;Rig Types
Customer 1;51.2249;58.4839;5;0;20;1 2 3
Customer 2;51.2126;58.6553;5;0;20;1 2 3
Customer 3;51.836;55.1595;5;0;20;1 2 3
Customer 4;51.8166;55.1698;5;0;20;1 2 3
Customer 5;52.7466;52.2636;5;8;24;1 2 3
Customer 6;51.2119;58.6016;10;13;32;1 2 3
Customer 7;51.5289;53.3726;5;14;27;1 2 3
Customer 8;51.7324;55.0885;5;27;34;1 2 3
Customer 9;50.7574;59.533;5;32;38;1 2 3
Customer 10;50.7574;59.5331;5;32;38;1 2 3
Customer 11;52.7767;52.2509;5;38;44;1 2 3
Customer 12;52.4328;53.1556;5;54;60;1 2 3
Customer 13;51.1927;58.2937;5;57;62;1 2 3
Customer 14;52.7672;52.2867;5;59;64;1 2 3
Customer 15;51.7956;56.3517;10;63;72;1 2 3
Customer 16;51.2214;58.4827;5;65;71;1 2 3
Customer 17;51.7939;55.1396;5;69;74;1 2 3
Customer 18;51.7755;55.1218;5;71;77;1 2 3
Customer 19;51.7188;55.0935;5;83;88;1 2 3
Customer 20;51.1944;58.6175;30;84;107;1 2 3
Customer 21;52.7679;52.2737;20;98;112;1 2 3
Customer 22;51.7588;55.103;5;138;144;1 2 3
Customer 23;51.1924;58.6214;5;139;144;1 2 3
Customer 24;51.4105;57.4902;5;139;145;1 2 3
Customer 25;51.0357;59.8731;5;143;149;1 2 3
Customer 26;51.2072;58.5599;5;146;151;1 2 3
Customer 27;51.206;58.612;5;151;157;1 2 3
Customer 28;50.9973;55.6144;5;153;159;1 2 3
Customer 29;52.5407;52.8208;5;157;162;1 2 3
Customer 30;51.2114;58.6555;5;161;166;1 2 3
Customer 31;51.8722;54.2096;5;166;172;1 2 3
Customer 32;51.7853;55.1561;10;178;186;1 2 3
Customer 33;51.9654;58.16;5;181;186;1 2 3
Customer 34;51.0346;59.8783;5;192;197;1 2 3
Customer 35;51.2227;58.4897;10;192;201;1 2 3
Customer 36;52.7727;52.2468;10;193;202;1 2 3
Customer 37;52.4035;53.168;5;195;201;1 2 3
Customer 38;51.7797;56.3563;20;217;233;1 2 3
Customer 39;51.1539;55.0004;5;218;223;1 2 3
Customer 40;52.4042;53.1634;5;224;229;1 2 3
Customer 41;51.4587;58.4352;20;224;239;1 2 3
Customer 42;51.1583;54.9983;5;235;241;1 2 3
Customer 43;52.7768;52.2529;10;249;258;1 2 3
Customer 44;52.7697;52.2418;10;265;274;1 2 3
Customer 45;51.482;57.3762;5;268;274;1 2 3
Customer 46;51.8086;55.0935;5;270;276;1 2 3
Customer 47;52.7834;52.2654;5;276;281;1 2 3
Customer 48;52.7727;52.2465;5;292;297;1 2 3
Customer 49;51.2086;58.6142;5;303;308;1 2 3
Customer 50;52.4035;53.1677;5;306;312;1 2 3
Customer 51;51.0359;59.8698;5;320;326;1 2 3
