Name;Latitude;Longitude;Boreholes Number;Earliest;Latest;Rig Types
Customer 1;51.2542;58.4841;5;0;20;1 2 3
Customer 2;51.8674;58.2301;10;5;28;1 2 3
Customer 3;52.7699;52.242;10;6;28;1 2 3
Customer 4;51.254;58.4841;5;7;24;1 2 3
Customer 5;51.8214;55.1672;5;10;25;1 2 3
Customer 6;51.4592;58.4445;10;11;31;1 2 3
Customer 7;51.7767;56.3776;5;13;27;1 2 3
Customer 8;51.2403;58.4652;5;17;29;1 2 3
Customer 9;51.7838;55.0924;5;33;39;1 2 3
Customer 10;52.7701;52.2417;5;45;50;1 2 3
Customer 11;52.7767;52.2509;5;45;51;1 2 3
Customer 12;52.7728;52.2457;10;101;109;1 2 3
Customer 13;52.7729;52.2456;5;106;111;1 2 3
Customer 14;51.6396;54.3809;5;114;120;1 2 3
Customer 15;51.2226;58.4907;5;120;126;1 2 3
Customer 16;51.4054;57.5821;30;127;148;1 2 3
Customer 17;51.8546;55.1263;10;139;147;1 2 3
Customer 18;51.2332;58.4725;10;141;150;1 2 3
Customer 19;51.8099;55.1707;10;142;150;1 2 3
Customer 20;51.7629;55.089;5;144;149;1 2 3
Customer 21;52.7748;52.2373;10;150;159;1 2 3
Customer 22;52.803;52.2172;5;177;183;1 2 3
Customer 23;51.797;55.1025;5;181;187;1 2 3
Customer 24;51.9981;55.3208;5;192;198;1 2 3
Customer 25;51.1927;58.2937;5;192;198;1 2 3
Customer 26;52.0894;53.6452;5;193;199;1 2 3
Customer 27;51.2072;58.5599;5;198;203;1 2 3
Customer 28;52.7465;52.2641;5;205;210;1 2 3
Customer 29;52.7767;52.2533;5;206;212;1 2 3
Customer 30;51.2258;58.6136;5;213;218;1 2 3
Customer 31;51.232;58.4668;5;233;238;1 2 3
Customer 32;52.0892;53.6458;5;233;238;1 2 3
Customer 33;52.847;53.4867;10;234;243;1 2 3
Customer 34;51.8336;55.1257;5;237;243;1 2 3
Customer 35;51.5239;53.4132;5;256;262;1 2 3
Customer 36;51.7857;55.0546;10;259;267;1 2 3
Customer 37;51.0357;59.8731;10;273;282;1 2 3
Customer 38;51.0361;59.8688;5;277;282;1 2 3
Customer 39;51.7883;55.07;5;279;285;1 2 3
Customer 40;51.5236;53.3745;5;284;290;1 2 3
Customer 41;51.1996;58.3169;20;290;304;1 2 3
Customer 42;51.0313;59.8708;10;300;309;1 2 3
Customer 43;51.1905;58.2919;10;302;311;1 2 3
Customer 44;51.2541;58.4841;10;303;311;1 2 3
Customer 45;51.2665;58.513;5;307;312;1 2 3
Customer 46;51.7848;55.1536;5;313;319;1 2 3
Customer 47;51.2542;58.484;5;316;322;1 2 3
Customer 48;51.0346;59.8783;5;319;324;1 2 3
Customer 49;51.77;55.137;5;319;324;1 2 3
Customer 50;51.2183;58.4737;5;320;326;1 2 3
Customer 51;51.254;58.4841;5;320;326;1 2 3
Customer 52;51.0326;59.8781;5;320;325;1 2 3
