Name;Latitude;Longitude;Boreholes Number;Earliest;Latest;Rig Types
Customer 1;51.7907;55.1243;5;0;40;1 2 3
Customer 2;51.8722;54.2098;5;4;40;1 2 3
Customer 3;51.2543;58.4842;5;10;40;1 2 3
Customer 4;51.1914;58.2923;5;10;40;1 2 3
Customer 5;51.2093;58.5615;10;11;50;1 2 3
Customer 6;51.2537;58.4843;5;15;40;1 2 3
Customer 7;52.7675;52.2865;10;22;50;1 2 3
Customer 8;51.7961;55.145;5;26;40;1 2 3
Customer 9;52.4328;53.1556;5;33;43;1 2 3
Customer 10;51.4592;58.4445;10;45;62;1 2 3
Customer 11;52.0205;55.2119;5;48;58;1 2 3
Customer 12;51.4773;57.3434;5;54;65;1 2 3
Customer 13;51.8471;55.121;20;54;85;1 2 3
Customer 14;51.7741;55.0788;5;54;65;1 2 3
Customer 15;52.7768;52.2508;5;61;72;1 2 3
Customer 16;51.4068;57.5835;5;72;83;1 2 3
Customer 17;52.4328;53.1558;20;83;115;1 2 3
Customer 18;51.7803;56.357;5;103;113;1 2 3
Customer 19;51.7854;55.0761;5;120;130;1 2 3
Customer 20;51.2119;58.6016;10;133;148;1 2 3
Customer 21;51.8317;55.1574;10;134;151;1 2 3
Customer 22;51.8333;55.13;5;161;172;1 2 3
Customer 23;51.7601;55.1093;5;164;174;1 2 3
Customer 24;51.7758;55.0952;10;164;182;1 2 3
Customer 25;51.1998;58.571;5;179;189;1 2 3
Customer 26;52.5241;52.7433;10;198;214;1 2 3
Customer 27;51.2541;58.4843;5;201;212;1 2 3
Customer 28;52.5403;52.8219;5;245;256;1 2 3
Customer 29;51.2565;58.4275;5;251;262;1 2 3
Customer 30;52.4052;53.1737;5;271;282;1 2 3
Customer 31;51.2425;58.4743;10;276;293;1 2 3
Customer 32;52.0884;53.648;10;277;293;1 2 3
Customer 33;51.2603;58.4567;5;299;309;1 2 3
Customer 34;52.7948;52.2417;5;301;312;1 2 3
Customer 35;51.5234;53.3741;10;303;318;1 2 3
Customer 36;51.254;58.4842;5;307;317;1 2 3
Customer 37;51.9611;55.3663;5;307;317;1 2 3
Customer 38;52.7728;52.2457;10;310;328;1 2 3
Customer 39;51.2101;58.6227;10;310;326;1 2 3
Customer 40;51.7838;55.0924;5;311;321;1 2 3
Customer 41;52.7904;52.2649;5;320;330;1 2 3
Customer 42;51.8425;55.138;5;320;330;1 2 3
Customer 43;51.2336;58.637;5;320;330;1 2 3
